Case,Planform,Span,Wing_AR,Wing_dhl,Power,L/D,Fuse_L,Fuse_D,PropulsionN,Tail_type,Winglet,Wing_folding,Season,Mass,Sensor_Swath_width,t_mission,Aeroshell_Diameter
7190,1.348590206,3.157378064,12.22476391,2.24396351,370.9905251,15.37795321,2.459791911,0.748310384,5.714189423,Conventional,yes,no,summer,157.1319731,10,0.00818579,2.751673874
7191,1.024123186,3.539864351,16.12834714,1.81928859,377.249659,18.19065594,2.559482101,0.771889759,1.813908928,Conventional,no,yes,winter,174.7228054,10,0.033325679,3.705756183
7192,0.693592881,2.577575924,14.26463575,2.713255429,401.2423591,21.15710205,2.531662587,0.746414985,3.323317797,Conventional,no,no,fall,157.3863149,10,0.009109191,3.242243643
7193,0.971763334,3.072574591,12.06397409,1.989124364,441.9648195,20.38862491,2.517817413,0.733295532,3.905812753,Conventional,yes,no,fall,148.9885948,10,0.008627375,2.357506553
7194,0.495037213,2.763531601,10.89354249,1.663702926,299.7735283,20.94255007,2.273839614,0.772964117,4.585651538,Conventional,yes,no,spring,155.5424936,10,0.087910784,3.127912614
7195,1.312705554,4.13266182,11.12623615,1.926770878,288.5921313,22.88599339,2.530045838,0.725584354,3.459020138,V-tail,no,yes,fall,172.8221089,10,0.029336273,2.474544646
7196,0.697223401,3.915804984,12.86249708,1.956227638,343.935495,20.21427278,2.598532108,0.747316338,3.279388209,Conventional,no,yes,winter,179.3320316,10,0.085809869,2.807973399
7197,0.730360878,3.021881692,13.44473429,1.980833495,333.457952,22.12169303,2.479814195,0.758974433,3.321833697,V-tail,no,yes,fall,164.3057784,10,0.03096575,2.886401676
7198,1.044759661,3.016614091,13.16216417,1.749257324,245.2020455,21.21633042,2.392744411,0.750239254,1.982151025,V-tail,yes,yes,fall,159.6195562,10,0.008573813,2.603084445
7199,0.471899112,2.497709051,13.31730601,2.131318363,425.8495967,22.39630754,2.451575722,0.769745405,3.524241793,V-tail,no,no,winter,138.4063578,10,0.032682547,2.541372419
7200,0.637035991,3.92990993,11.50181193,1.978500016,351.1158128,19.60940851,2.558990229,0.774551714,3.111353554,Conventional,yes,yes,summer,176.4851728,10,0.007584378,3.644993848
7201,1.046856113,3.00382039,12.15370381,2.151872289,328.9361435,21.93572864,2.47238768,0.725758872,3.071273835,Conventional,no,yes,winter,156.9680571,10,0.086557916,3.034392459
7202,0.892760192,2.216654357,10.78860561,1.702613329,322.6501205,21.8014958,2.474929687,0.75762949,3.872596944,Conventional,no,yes,spring,159.2381892,10,0.079889867,2.923408943
7203,0.880348764,2.741123878,11.48790245,2.455039882,352.350372,18.8616293,2.508708797,0.744265904,3.696305662,Conventional,yes,yes,summer,162.8987579,10,0.023084524,3.72533968
7204,0.533610053,3.45027523,10.68979403,2.223340328,359.2773907,25.65786227,2.403218447,0.739745386,5.27883436,Conventional,no,yes,winter,156.7843535,10,0.008990285,2.546131291
7205,0.947918934,3.25191568,13.20161771,1.986013566,265.370556,23.0276335,2.654775568,0.720119118,4.504187521,V-tail,yes,yes,winter,165.9339759,10,0.024220044,3.444803336
7206,0.827081221,3.093246912,14.48827293,2.212417397,331.6979812,20.42155294,2.485641767,0.723185442,1.010379286,V-tail,yes,yes,summer,159.7709717,10,0.029297509,3.551518547
7207,0.760420409,3.518624111,11.36333735,2.72775511,284.3916253,25.72983548,2.324497653,0.768531695,3.155701236,V-tail,no,no,fall,166.3596168,10,0.00760397,2.806499169
7208,0.770753154,3.165483386,13.07156426,2.256586169,327.3965064,20.05526425,2.566715599,0.749318369,4.917433824,V-tail,no,no,spring,170.9396919,10,0.086557916,2.83740127
7209,0.740328475,3.440928872,7.324563374,2.119062999,348.2222047,23.84193668,2.607386905,0.727678184,2.375602831,V-tail,yes,no,spring,176.8752715,10,0.009944401,3.673013243
7210,0.943747934,3.348221458,12.64762867,2.223815352,352.163993,19.48417826,2.294655324,0.723030647,5.520493049,Conventional,yes,yes,fall,135.4280522,10,0.028165329,2.516319731
7211,0.768932245,3.419143775,11.44600545,2.240435223,445.0652586,22.1461297,2.543712001,0.755178686,3.417883751,V-tail,no,yes,winter,156.096738,10,0.009402549,3.696329814
7212,0.686347714,3.638814729,8.851980951,2.445438663,370.2511774,22.206474,2.514854209,0.736131901,3.967310211,Conventional,yes,no,summer,161.8309357,10,0.009534236,2.590377363
7213,0.799488367,2.980600807,12.29332729,2.009966194,343.9613105,19.5558317,2.395021125,0.737353886,3.142550238,Conventional,no,yes,winter,149.3882432,10,0.027451057,3.20567853
7214,0.983756645,3.785874454,11.6282829,2.385687276,288.6807847,19.14992474,2.677002931,0.775936542,4.316140573,Conventional,no,no,summer,178.7095819,10,0.009534236,3.281019143
7215,1.026095781,4.311100971,11.67436118,1.968559763,386.332403,24.48294792,2.517503203,0.733292813,3.285719323,V-tail,no,no,fall,171.1794457,10,0.030087189,2.75498046
7216,1.114951105,3.126357231,13.21485949,2.328327891,331.339266,18.0332618,2.488446332,0.738881916,4.93486517,V-tail,yes,no,fall,161.6443328,10,0.02321151,2.835970903
7217,0.98727696,2.957584022,11.40397229,2.086163005,493.2755193,21.23560076,2.528291578,0.781708061,3.199584366,V-tail,yes,yes,winter,135.9530457,10,0.090189558,3.614541133
7218,0.552202412,3.7033223,10.36633955,2.260892205,326.796267,18.48127284,2.49542344,0.753996601,2.23619521,V-tail,no,no,summer,165.9217592,10,0.009666572,3.265668488
7219,1.033045551,3.315980729,13.3608209,1.939366436,410.48276,20.10356072,2.633306022,0.719142076,4.752661767,Conventional,no,yes,winter,179.1731316,10,0.074973747,3.267634588
7220,1.220283568,3.56174221,13.03309326,2.298344724,440.6253642,20.40105793,2.609109143,0.767468417,5.508582385,Conventional,yes,yes,spring,176.6019674,10,0.007052015,2.65104862
7221,0.854423822,3.426884127,12.9833649,1.902227155,274.0774929,21.26606987,2.66647751,0.771858717,2.643272428,V-tail,no,no,fall,171.4003145,10,0.024247495,3.733921891
7222,0.837188214,3.892235225,13.36747369,2.079239547,375.020449,17.78377367,2.372220053,0.73812044,4.217233426,Conventional,yes,yes,winter,144.5388582,10,0.029616701,3.726257846
7223,0.765103094,3.797719024,14.05726481,1.721780952,260.0500736,20.37017531,2.474554733,0.754526482,3.375077399,Conventional,no,no,fall,165.1320714,10,0.091812303,3.255699775
7224,0.907779235,3.598015275,11.99441428,2.072890195,361.3814052,22.2261595,2.458359287,0.753731222,2.897870562,Conventional,no,yes,fall,163.8011452,10,0.008594987,2.58778178
7225,0.874071493,3.28462529,8.337025978,2.311209363,492.0566174,20.94944781,2.630489729,0.733398866,2.454212755,Conventional,yes,no,fall,161.7751984,10,0.029276898,2.973456565
7226,1.097128165,4.453345172,13.14572175,1.983646893,307.8414348,21.39674431,2.518848226,0.737433445,5.679917181,Conventional,yes,no,spring,171.438741,10,0.101735913,3.719730041
7227,1.059937774,4.105740542,9.120033603,1.712470577,335.8734819,18.05956272,2.559116581,0.742140308,2.982908401,V-tail,yes,yes,fall,176.6191366,10,0.106995188,2.872929544
7228,0.857574436,3.329240535,14.01167254,2.130589707,437.7551025,21.9611794,2.647597305,0.712618545,4.442857947,Conventional,yes,no,winter,178.552029,10,0.091352061,2.721523386
7229,1.022032907,3.228221365,12.16224656,2.467288243,284.199812,22.33238177,2.717118444,0.771485828,2.469411285,Conventional,yes,no,winter,178.4715912,10,0.009044807,2.609567685
7230,0.811549712,3.703216675,11.43036011,2.027528158,293.0978286,26.824994,2.406587985,0.764093769,3.275508942,Conventional,no,yes,spring,171.4325888,10,0.03346665,3.103728036
7231,0.92526494,3.312749725,11.39148425,1.941647108,211.3925675,23.25276568,2.566153774,0.773951428,1.516045726,V-tail,no,yes,winter,158.4263966,10,0.009310999,2.942000253
7232,1.017130002,3.135746846,9.893805923,2.060899591,196.7418949,20.66077802,2.629256248,0.767233299,4.097774321,V-tail,no,no,winter,144.0153122,10,0.009693057,3.004746525
7233,0.729822558,3.287940037,12.03385748,1.982137648,374.4895093,22.54236525,2.552780587,0.747731729,3.073497946,V-tail,no,no,summer,166.8403548,10,0.087726101,3.143754611
7234,1.291177405,3.942983239,10.92363717,2.588473496,427.4168857,19.89450996,2.438054699,0.759708927,1.880293431,V-tail,yes,no,winter,146.5456853,10,0.091812303,3.617997315
7235,0.870875916,2.424203311,8.094586919,2.303555994,440.217956,18.336608,2.521536252,0.751192307,3.69381979,V-tail,yes,yes,summer,144.2279145,10,0.008571324,3.518407103
7236,0.599883766,3.194361495,10.73793873,2.085427815,289.9597349,22.01066096,2.429692477,0.762817584,2.222718731,V-tail,yes,yes,winter,164.7893222,10,0.087377989,2.905721778
7237,0.651160793,3.695880137,9.473943025,2.500139744,276.4147421,24.7258144,2.494060777,0.771813094,2.558255727,Conventional,yes,yes,summer,171.828524,10,0.006957514,2.687683922
7238,1.140961957,4.055615318,13.40355717,2.10098343,373.2821647,18.18283467,2.404527027,0.731919057,4.054997758,Conventional,yes,yes,summer,149.5343827,10,0.030972219,2.95195312
7239,1.169289733,4.071823689,8.881754431,2.449911763,281.2010045,15.74483827,2.319295938,0.731358674,3.605858367,V-tail,no,no,summer,150.7975824,10,0.089403401,3.047279227
7240,1.081098447,3.694423195,10.30215316,1.671259295,230.8821652,20.3594784,2.380753455,0.774950083,4.089731913,V-tail,yes,yes,spring,166.9149734,10,0.029165864,2.794998718
7241,0.921074388,3.756443599,11.12678175,2.046747241,284.4050881,19.12910661,2.469877488,0.729291352,2.5397429,V-tail,no,no,fall,159.7051359,10,0.085809869,2.880766298
7242,1.166261556,3.549242718,12.88850095,2.497256603,383.6763359,19.13137042,2.480419497,0.803765385,3.798711179,V-tail,yes,yes,winter,171.7773624,10,0.07846029,2.704861871
7243,0.981746414,2.960280663,10.86835042,2.572795425,334.6205102,21.26783211,2.564799651,0.717016716,0.895572309,V-tail,yes,yes,fall,168.6508299,10,0.08670514,2.612056975
7244,0.477850621,3.19339053,14.74987653,2.065518126,366.2504276,20.21771411,2.548269514,0.762406345,2.43131808,V-tail,no,yes,spring,170.3679052,10,0.029517542,3.128995462
7245,1.027589116,2.865432345,8.437055034,2.137698335,387.532611,20.18540841,2.413632197,0.769472659,2.570244356,V-tail,yes,yes,winter,148.6720555,10,0.08198255,2.919606383
7246,0.808822065,2.724031252,12.91083218,1.612517146,375.9945166,20.77073915,2.524437017,0.721260544,1.442201634,V-tail,yes,yes,fall,156.6443101,10,0.008573813,2.790519851
7247,1.282845268,4.094618086,13.61462788,1.984910361,424.2261907,20.69918978,2.490454951,0.770478737,4.567117253,V-tail,yes,yes,fall,158.2791595,10,0.090623275,2.805742781
7248,0.707836361,3.16542221,11.17687925,2.079479242,453.3411262,21.72353038,2.550202092,0.755837921,3.413657722,V-tail,yes,yes,fall,154.26722,10,0.009401675,2.751187752
7249,1.004366908,4.29135086,13.93173869,1.911279534,404.235862,19.47056577,2.492683768,0.730329672,3.921040449,V-tail,yes,no,spring,156.1953203,10,0.008728121,3.537320017
7250,1.333813835,3.871619056,14.66139546,2.156232991,264.5328601,16.41701823,2.551809883,0.755063934,3.058922858,Conventional,no,yes,fall,165.702794,10,0.087377989,3.488725738
7251,1.269653793,2.921215285,11.96962249,2.21997935,237.7092529,23.7464672,2.624236402,0.750888378,5.302805822,V-tail,yes,no,winter,156.2232666,10,0.077744397,3.593105885
7252,0.801035954,3.821299791,14.09101377,2.281055351,380.5184425,21.05504755,2.537562024,0.754351767,3.622953167,V-tail,yes,yes,summer,169.9981704,10,0.026450582,2.69500602
7253,0.672973037,4.123524313,11.05189404,2.291151912,294.7488779,19.88475442,2.349249591,0.793453609,3.169237522,V-tail,no,no,fall,172.9511906,10,0.008728121,2.766863033
7254,0.704213293,3.411878726,13.0072287,2.342024951,422.8509418,17.80956729,2.556369773,0.74079957,1.993219751,V-tail,yes,yes,spring,161.2661614,10,0.009186652,2.500553982
7255,0.902044732,3.07363731,10.42045158,1.709362873,397.6209025,23.94303408,2.471214496,0.72532973,3.488592665,Conventional,yes,no,summer,146.9617704,10,0.029794304,3.170429809
7256,1.107994219,2.70936056,8.584786513,2.361776473,334.7357361,20.04484695,2.60674579,0.741228847,3.334633022,V-tail,yes,yes,summer,172.2292148,10,0.091352061,3.054308018
7257,1.217008055,2.075754424,11.32567368,1.953788151,337.2329006,23.99792835,2.581348141,0.764188423,4.325186055,Conventional,no,no,winter,170.3978519,10,0.083703106,2.731218039
7258,0.773663914,2.563158753,12.44860235,2.654612311,318.5493448,19.46738681,2.522795494,0.698131115,3.595377971,V-tail,yes,yes,summer,155.2762482,10,0.097779753,2.6313331
7259,0.84804381,3.221730488,11.16652637,2.206186496,335.7129755,23.01879791,2.545013708,0.732610529,4.144786057,Conventional,yes,no,spring,169.7942583,10,0.028993868,2.856372904
7260,0.935362935,4.034020557,14.67167642,2.146932492,291.921127,23.35431056,2.505111499,0.744742199,3.436205868,Conventional,no,yes,spring,171.1851043,10,0.028441581,3.203974583
7261,0.708365984,3.39799928,9.947619989,2.603798607,278.5580668,23.64515376,2.524213799,0.745877431,3.224822961,V-tail,no,no,summer,163.4114047,10,0.025744611,2.894887724
7262,1.056276748,3.010604348,10.27779373,2.385278748,312.7439297,22.60762149,2.525923756,0.757667408,4.323375535,V-tail,no,yes,spring,169.5940847,10,0.087449387,2.536343154
7263,1.216110532,3.177146085,13.44387857,2.59204943,398.784121,24.12041265,2.573627938,0.758095474,3.477128876,Conventional,no,yes,summer,171.6463835,10,0.029517542,2.662075318
7264,1.043223119,3.562731168,13.85406443,2.06620257,143.7084765,21.00382429,2.728537811,0.773159799,1.66133094,V-tail,no,yes,summer,110.4252376,10,0.030087189,2.590455768
7265,0.991406182,3.815133458,9.815347323,2.562974949,344.0173112,23.36694378,2.470209557,0.695020666,4.075909803,Conventional,no,yes,fall,159.1525083,10,0.074973747,3.412552483
7266,0.667684354,4.171486803,13.88307189,2.212074513,286.7147376,19.86536109,2.414603919,0.761852396,3.413787573,Conventional,yes,yes,fall,170.7223325,10,0.006420388,3.149296381
7267,0.946563613,3.032326175,14.33857395,2.239884821,317.3055001,19.14727563,2.519457406,0.789692299,3.989440893,V-tail,no,yes,spring,172.9587984,10,0.028472377,3.067502983
7268,1.209598632,4.130273751,13.41828535,1.97652299,322.9824448,16.17068011,2.446084861,0.733089122,3.32575589,V-tail,yes,no,spring,156.809381,10,0.008637288,2.33173524
7269,0.623923458,3.006783131,11.402482,1.848727057,321.9729153,23.659527,2.448472054,0.753836087,4.626484925,Conventional,no,yes,fall,161.2096636,10,0.007898498,2.819074265
7270,0.90769893,2.462021771,10.69641808,1.983784411,344.1598129,19.83869098,2.237359212,0.742828267,2.816706116,Conventional,yes,no,winter,132.6682967,10,0.008752118,2.891537745
7271,1.172923484,3.887606053,9.960260591,2.564527672,482.2881656,24.83154286,2.473668604,0.794342818,1.725174996,Conventional,no,no,fall,137.3952336,10,0.0264635,3.308464568
7272,1.329776285,2.780382132,14.21151439,2.775619026,312.6210964,18.56231904,2.599870585,0.785088879,3.520365434,V-tail,no,no,fall,175.3064024,10,0.029276898,2.950826324
7273,0.653534119,3.020737776,11.06753406,1.620695817,286.5911936,18.06834746,2.643000169,0.786610864,5.792516023,V-tail,yes,yes,spring,175.3238926,10,0.009051899,2.885663872
7274,0.995792474,2.277622642,12.71717168,1.871785843,323.7552081,18.13327698,2.45755808,0.730326491,5.652730702,Conventional,yes,yes,fall,159.0231203,10,0.009051899,3.692016973
7275,1.218276436,4.601535351,9.015923108,1.874850788,347.0682007,23.67941435,2.487861091,0.745405318,4.313877207,Conventional,no,yes,winter,176.5519873,10,0.008752118,2.783413737
7276,0.864266025,3.539161466,13.03063681,2.17629335,304.923651,16.39538725,2.576922352,0.715460471,1.573360126,V-tail,no,no,summer,164.6177082,10,0.009566978,3.268794566
7277,0.744899209,2.869535675,12.57434541,2.647525777,298.0522286,23.32301152,2.523371083,0.747353857,3.854377091,Conventional,no,no,winter,165.7526286,10,0.030165808,2.760027236
7278,1.033084872,3.470386006,10.8852344,1.91556041,474.1301476,18.90484909,2.575426652,0.765022392,1.342648214,Conventional,no,yes,winter,154.763805,10,0.021897763,3.280310778
7279,1.203488992,3.560101145,12.22852575,1.533978562,414.2550748,17.33998819,2.561290593,0.735401552,4.354163552,V-tail,yes,no,winter,168.2591188,10,0.008793545,3.349692868
7280,0.679406232,2.514959263,13.10037947,2.179047309,325.6227171,19.34907177,2.338943948,0.744090718,3.065406061,Conventional,no,yes,fall,146.5971623,10,0.079330012,3.05948623
7281,0.99816945,2.49098124,11.6174325,2.401322035,220.6387732,19.01699231,2.52180773,0.787935635,3.897229162,Conventional,yes,yes,winter,159.8876261,10,0.088728897,2.518558908
7282,0.867602654,2.855570961,11.03028754,2.543994341,333.5288689,15.79914606,2.398983991,0.757622955,3.342191659,V-tail,yes,yes,spring,157.0310887,10,0.03061278,2.990498896
7283,1.015408321,2.03809545,10.3853435,2.409900299,436.0834236,18.60588912,2.419437107,0.767262906,2.486163913,V-tail,no,no,winter,130.1174612,10,0.02918685,3.55562842
7284,0.47932347,3.552602669,12.29500785,2.181669228,321.8322303,24.38143298,2.634452596,0.718374539,3.787341722,V-tail,no,yes,summer,173.3882152,10,0.080532998,2.926781353
7285,1.011858963,4.105238397,8.254602034,2.044088779,300.5589259,15.9393304,2.606882556,0.737562151,4.732667389,Conventional,yes,no,spring,169.6629471,10,0.090516311,3.032235413
7286,1.281004799,3.360495051,12.15950518,2.610698271,319.9152076,20.70888999,2.565322178,0.687256471,2.642955765,Conventional,no,yes,winter,164.0685851,10,0.083840594,2.891898887
7287,0.867476478,3.578264774,11.0273916,2.374724808,361.5323565,22.7280698,2.537651856,0.715737479,2.586024952,Conventional,no,no,summer,164.7793906,10,0.074973747,3.337579537
7288,0.773629599,3.706416009,8.969200105,2.229666211,287.7519553,22.67156608,2.466730978,0.728582874,2.897186686,Conventional,no,yes,summer,160.864121,10,0.085842772,2.770368008
7289,0.875497231,2.629943977,11.55820994,2.151304026,358.3516277,18.80818832,2.503763852,0.754202902,4.427802042,V-tail,no,yes,spring,162.4406741,10,0.093284929,3.691264509
7290,0.977762803,2.999905803,13.27286986,1.791138073,401.8105577,24.26158275,2.419531642,0.776583284,4.670395822,Conventional,no,yes,winter,151.0048616,10,0.029443877,2.987792893
7291,0.994929414,3.729278017,15.0143985,2.610280321,178.2450098,24.05726303,2.59259889,0.743578411,2.967759218,V-tail,yes,no,fall,138.3678312,10,0.00916452,2.821077927
7292,0.90576752,3.619999112,11.46408652,1.592169919,338.6946979,26.86527941,2.600147253,0.72492643,4.545308452,Conventional,no,yes,spring,179.6953206,10,0.008866702,3.508662008
7293,1.068565297,3.971280177,12.90258307,2.475906648,354.582765,16.59642761,2.480684084,0.751497549,2.631728889,Conventional,yes,yes,winter,167.3325512,10,0.009283655,2.418418746
7294,1.124747625,3.536088758,12.07260187,2.433934813,396.4035566,26.28061364,2.460200075,0.790767459,3.09012202,V-tail,yes,yes,spring,164.5175025,10,0.086919875,2.527986875
