Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
1195,0.577840397,2.690973894,0,12.53173114,1.693945412,0.35,0,142.2809877,248.7002266,LowAcc,4498321.349,14.25432019,0.033992829,0.613636778,18.05194814,1.651826159,2.336684565,0.70100537,0.241473203,0.349741061,0.155732163,0.237118456,1.74087894,2,0,1,0.245223378,3,1,1,Titan,142.2809877,57.90538669,0,52.2544,90.02658771,4.343265076,6.765192831,0.075036415,1.707584909,0.261962489,14.22206939,4.731506346,0,0.014583564,0,Conventional,no,no,0,summer
1197,0.781501992,2.916582475,0,10.88474939,2.54334391,0.35,0,148.530522,265.5399466,LowAcc,4413012.967,13.98399424,0.028264742,0.492139898,17.41179507,1.190053102,2.372225922,0.711667777,0.19476886,0.539466835,0.151954202,0.192154226,1.768782639,2,0,3,0.254670644,3,1,1,Titan,148.530522,61.22718055,0,52.2544,96.27612204,5.522591211,6.974449328,0.081892527,2.633906997,0.277259058,14.84655469,4.697704109,0,0.014583564,0,Conventional,yes,no,0,fall
1199,1.081428071,3.697562745,0,12.64251467,2.527450799,0.35,0,139.6220628,218.2366677,LowAcc,3830918.921,12.13944952,0.021858542,0.443633011,20.29563613,1.06378815,2.281717726,0.684515318,0.151021484,0.82510268,0.149050732,0.150715349,1.697724197,2,0,6,0.229849237,3,1,1,Titan,139.6220628,51.77819041,0,52.2544,87.3676628,6.505908346,5.945408596,0.080175579,4.028502922,0.237743282,13.956429,4.820721097,0,0.014583564,0,Conventional,yes,no,0,fall
1200,0.802457526,2.978399064,0,11.05461747,1.502345127,0.35,0,153.9063549,281.7460282,LowAcc,4419295.363,14.00390195,0.028288646,0.495224139,17.50610963,1.297255572,2.403263092,0.720978928,0.149633527,0.565964731,0.1545944,0.148706671,1.793150078,2,0,6,0.262642848,3,1,1,Titan,153.9063549,65.32694683,0,52.2544,101.6519549,5.891481164,7.214260673,0.08662505,2.763281015,0.29040926,15.38373096,4.680636338,0,0.014583564,0,Conventional,yes,yes,0,winter
1201,0.977305262,3.201242463,0,10.48592871,2.213120377,0.35,0,157.335325,279.1220669,LowAcc,4502920.043,14.26889257,0.022078717,0.400387857,18.13456179,0.679958511,2.443092739,0.732927822,0.106373457,0.281311467,0.126900722,0.107662169,1.824420536,2,0,4,0.272532041,3,1,1,Titan,157.335325,69.31485008,0,52.2544,105.080925,6.064729085,7.513847369,0.092872492,1.373482472,0.307026152,15.72635485,4.673178964,0,0.014583564,0,Conventional,yes,yes,0,summer
1202,1.078153768,3.469584867,0,11.16540099,2.025934846,0.35,0,154.90238,261.387822,LowAcc,4326970.395,13.71134179,0.020522851,0.386974994,18.85581042,0.664669556,2.41159552,0.723478656,0.111348444,0.470955713,0.123243219,0.112843488,1.79969191,2,0,5,0.264742242,3,1,1,Titan,154.90238,66.25576911,0,52.2544,102.64798,6.383000125,7.14759867,0.092637826,2.299406499,0.293908791,15.48326543,4.677810013,0,0.014583564,0,Conventional,no,no,0,winter
1203,0.603379954,3.095893624,0,15.88477918,2.011807636,0.35,0,144.9710276,233.7299589,LowAcc,4223710.387,13.38413057,0.034799754,0.679165225,19.51637998,1.995763469,2.35718991,0.707156973,0.25612853,0.367164306,-0.008947487,0.250930527,1.75697779,2,0,4,0.250717362,3,1,1,Titan,144.9710276,60.19113345,0,52.2544,92.71662763,4.51660588,6.648620101,0.081318871,1.79265262,0.270820066,14.49088697,4.710006105,0,0.014583564,0,Conventional,no,no,0,winter
1204,0.939323356,3.11846178,0,10.35298847,2.209588575,0.35,0,147.3514608,259.0401848,LowAcc,4439441.688,14.06774181,0.022622764,0.40138023,17.74231601,0.799090384,2.359928292,0.707978487,0.184229002,0.511052097,0.152099544,0.182619749,1.759127707,2,0,2,0.251441969,3,1,1,Titan,147.3514608,59.87053563,0,52.2544,95.09706079,6.020310712,6.905411611,0.082754685,2.495174137,0.271996199,14.72873849,4.707555757,0,0.014583564,0,Conventional,no,no,0,fall
1205,0.953730286,3.311457971,0,11.49775157,2.053306315,0.35,0,149.8873897,245.0985758,LowAcc,4191870.237,13.28323522,0.023987516,0.451021481,18.80234165,0.974886746,2.377275625,0.713182687,0.105152954,0.634140269,0.132942736,0.106274738,1.772747187,2,0,4,0.255984622,3,1,1,Titan,149.8873897,61.78425163,0,52.2544,97.6329897,5.87680012,6.818705607,0.086752185,3.096143049,0.279411292,14.98215492,4.694187324,0,0.014583564,0,Conventional,yes,yes,0,winter
1206,1.103038465,3.546344158,0,11.40173918,1.624192313,0.35,0,143.3237245,233.48875,LowAcc,4082618.56,12.93703754,0.020638114,0.393118228,19.0481664,0.782173404,2.313565192,0.694069558,0.139439264,0.735343661,0.149014277,0.140125138,1.722727804,2,0,3,0.238877521,3,1,1,Titan,143.3237245,54.9698443,0,52.2544,91.06932449,6.732699891,6.338449671,0.082347108,3.590261139,0.251863882,14.32629878,4.762976153,0,0.014583564,0,Conventional,no,yes,0,spring
1209,0.998915656,3.620545155,0,13.12257661,2.639585528,0.35,0,145.6415366,231.0633699,LowAcc,4054332.889,12.84740566,0.022909742,0.447291853,19.5240894,1.097917773,2.34194432,0.702583296,0.159375561,0.56202307,0.063954591,0.158261233,1.7450084,2,0,6,0.24664429,3,1,1,Titan,145.6415366,58.49169559,0,52.2544,93.38713658,6.018110751,6.485478924,0.085642521,2.744036147,0.264243165,14.55790109,4.725444826,0,0.014583564,0,Conventional,no,no,0,summer
1210,1.01987119,3.514457119,0,12.11075375,2.748188454,0.35,0,145.4963716,225.5692867,LowAcc,4133576.071,13.09851215,0.021861567,0.421044826,19.25959029,0.932373654,2.344310344,0.703293103,0.157414237,0.559505798,0.093556499,0.156663947,1.746865978,2,0,1,0.247280805,3,1,1,Titan,145.4963716,58.37482953,0,52.2544,93.24197165,5.948923954,6.555621491,0.084766609,2.731745755,0.265267124,14.5433898,4.722843827,0,0.014583564,0,Conventional,no,no,0,spring
1214,0.617132023,3.028864431,0,14.86557074,2.140718427,0.35,0,137.103191,223.5010517,LowAcc,4250752.641,13.4698223,0.03157224,0.620027823,19.63838542,1.879391309,2.296807665,0.6890423,0.182459441,0.308853556,0.146279308,0.179279018,1.709571385,2,0,1,0.234170406,3,1,1,Titan,137.103191,53.11397017,0,52.2544,84.84879097,5.081894836,6.315976656,0.074126498,1.507954684,0.244465431,13.70469689,4.791122244,0,0.014583564,0,Conventional,no,yes,0,fall
1217,0.552955701,2.899631206,0,15.20530689,2.707572726,0.35,0,145.9697759,237.5031202,LowAcc,4205426.781,13.32619331,0.039943219,0.752706755,18.84441891,2.408681175,2.366142305,0.709842692,0.187193168,0.457601255,0.023959843,0.184155988,1.764006361,2,0,3,0.253078572,3,1,1,Titan,145.9697759,60.79269053,0,52.2544,93.71537592,4.324866657,6.70106984,0.080269802,2.234204346,0.274659377,14.5906863,4.702345507,0,0.014583564,0,Conventional,yes,no,0,winter
1218,0.653804207,2.784579935,0,11.85964442,2.606033404,0.35,0,147.6407078,265.6489774,LowAcc,4554086.328,14.43102875,0.030126673,0.549071946,18.22544251,1.450413722,2.372302217,0.711690665,0.209684596,0.341086302,0.154403235,0.206306528,1.768842539,2,0,4,0.254690548,3,1,1,Titan,147.6407078,61.87571408,0,52.2544,95.38630784,4.945215582,7.072780232,0.080115393,1.665328688,0.277291614,14.75762995,4.69764873,0,0.014583564,0,Conventional,no,yes,0,fall
1219,0.871872732,3.404309043,0,13.29244468,2.051540414,0.35,0,141.9009405,221.6168103,LowAcc,4137498.751,13.11094237,0.024999725,0.479435062,19.17761373,1.236136767,2.326646878,0.697994063,0.1580173,0.446080761,0.058291209,0.156579408,1.732998301,2,0,1,0.242488611,3,1,1,Titan,141.9009405,56.19901023,0,52.2544,89.64654049,5.553380616,6.434560887,0.08116303,2.177956385,0.257593002,14.18411551,4.744177268,0,0.014583564,0,Conventional,no,yes,0,fall
1220,1.3970708,3.611087308,0,9.333780039,2.357924279,0.35,0,148.0854144,246.3884645,LowAcc,4121516.752,13.06029848,0.017240667,0.314668373,18.25151954,0.046553807,2.334501819,0.700350546,0.137411742,0.897977722,0.152185063,0.140083504,1.739165255,2,0,5,0.24463129,3,1,1,Titan,148.0854144,57.66207421,0,52.2544,95.83101443,7.372134161,6.514367384,0.086282878,4.384309934,0.26101424,14.80211114,4.73413692,0,0.014583564,0,Conventional,yes,yes,0,fall
1221,0.458000937,2.534997405,0,14.03100152,1.980021413,0.35,0,154.5218203,296.7407574,LowAcc,4643592.456,14.71465655,0.045353946,0.789021104,17.39696707,2.51761814,2.438642164,0.731592649,0.175616846,0.199282689,0.157233593,0.172956125,1.820926367,2,0,6,0.2714449,3,1,1,Titan,154.5218203,68.82195477,0,52.2544,102.2674203,4.317325693,7.633194239,0.08371545,0.972983018,0.30518302,15.44519967,4.67328086,0,0.014583564,0,Conventional,no,no,0,fall
1223,1.109587069,3.639979716,0,11.94088567,2.06125287,0.35,0,138.6663894,219.7844668,LowAcc,3932441.922,12.46115649,0.020386169,0.40752903,19.99046617,0.872103947,2.283625246,0.685087574,0.145125304,0.640593861,0.149620213,0.145375517,1.699221801,2,0,4,0.230399951,3,1,1,Titan,138.6663894,51.45296756,0,52.2544,86.41198939,6.796708497,6.024437803,0.079375214,3.127652234,0.238596268,13.86092454,4.816743719,0,0.014583564,0,Conventional,yes,yes,0,fall
1224,0.523486981,2.806193636,0,15.04282438,1.694828363,0.35,0,140.4719705,243.3464984,LowAcc,4306379.646,13.64609364,0.039189662,0.729680139,18.61919947,2.103232175,2.330048097,0.699014429,0.27441615,0.3677767,0.154975771,0.268864791,1.735668616,2,0,4,0.243418715,3,1,1,Titan,140.4719705,56.57422455,0,52.2544,88.2175705,4.150114408,6.567790072,0.075107961,1.795642587,0.259076118,14.04131302,4.739718218,0,0.014583564,0,Conventional,no,yes,0,summer
1225,1.182276577,3.787407535,0,12.13291045,2.870918591,0.35,0,139.0607184,216.4364937,LowAcc,3936795.66,12.47495266,0.019495835,0.382712812,19.63049077,0.651045104,2.279826466,0.68394794,0.103411617,0.698459633,0.134867126,0.106094621,1.696239359,2,0,3,0.229301911,3,1,1,Titan,139.0607184,51.23332467,0,52.2544,86.80631843,7.06560042,6.04014374,0.080530011,3.410177594,0.236896625,13.90032757,4.824734239,0,0.014583564,0,Conventional,no,no,0,summer
1226,0.970756657,3.834487732,0,15.14622234,2.417964922,0.35,0,141.9047911,217.6687189,LowAcc,3590475.421,11.37753004,0.028009787,0.571815771,20.41485624,1.803004976,2.281743883,0.684523165,0.171933909,1.384915155,0.147611957,0.169845402,1.697744733,2,0,2,0.229856797,3,1,1,Titan,141.9047911,51.44567602,0,52.2544,89.65039106,6.37842739,5.72465576,0.082326873,6.761746006,0.237754985,14.18455438,4.820666084,0,0.014583564,0,Conventional,yes,no,0,winter
1228,1.393796497,4.041577073,0,11.71931862,2.173387599,0.35,0,140.1709554,214.2028655,LowAcc,3830920.197,12.13945356,0.017429259,0.345561873,19.82653892,0.400174738,2.277799799,0.68333994,0.14539164,0.819624149,0.148845659,0.14700716,1.694648213,2,0,1,0.228713946,3,1,1,Titan,140.1709554,51.34145599,0,52.2544,87.91655545,7.473093356,5.92638059,0.082907187,4.001754401,0.235988302,14.01127945,4.829112609,0,0.014583564,0,Conventional,no,no,0,winter
1229,0.662972254,2.677185569,0,10.81089371,1.943820438,0.35,0,150.4325866,273.6914684,LowAcc,4576997.473,14.50362978,0.031234229,0.54620867,17.48750313,1.338855052,2.388002869,0.716400861,0.218457416,0.457262516,0.152310159,0.214914662,1.7811692,2,0,2,0.258753806,3,1,1,Titan,150.4325866,63.62587795,0,52.2544,98.17818661,5.001303703,7.214642758,0.080962846,2.232550479,0.283966733,15.03660546,4.687693121,0,0.014583564,0,Conventional,yes,no,0,winter
1230,0.648565324,2.875162073,0,12.74591262,2.16014334,0.35,0,152.8679392,264.0476315,LowAcc,4311924.039,13.66366276,0.034623076,0.639284018,18.46410248,1.826651252,2.413014852,0.723904456,0.222395528,0.600747944,0.047760699,0.218789965,1.800806234,2,0,6,0.265098192,3,1,1,Titan,152.8679392,65.72691702,0,52.2544,100.6135392,4.483950128,7.117539248,0.085567652,2.933107488,0.294503638,15.2799722,4.677398245,0,0.014583564,0,Conventional,yes,yes,0,winter
1231,0.639397278,2.603887722,0,10.6040978,2.28728823,0.35,0,154.9619032,293.6690919,LowAcc,4680762.611,14.83244166,0.032093474,0.557820269,17.38111208,1.43704108,2.428244563,0.728473369,0.191366976,0.415154515,0.153594187,0.188660472,1.812763157,2,0,4,0.268887952,3,1,1,Titan,154.9619032,67.407022,0,52.2544,102.7075032,5.115117994,7.595373403,0.084190567,2.026961273,0.300863918,15.48917932,4.674211124,0,0.014583564,0,Conventional,yes,yes,0,spring
1234,0.928845589,3.879367131,0,16.20235862,1.851110622,0.35,0,146.6633224,227.0529218,LowAcc,3539580.92,11.2162551,0.029151899,0.635546995,21.80122087,2.207942229,2.305272448,0.691581734,0.199920976,1.659132138,0.144594983,0.196435016,1.716217128,2,0,6,0.236559833,3,1,1,Titan,146.6633224,54.40385351,0,52.2544,94.40892238,6.278053889,5.841020548,0.086241418,8.100590181,0.248211172,14.66005696,4.776311137,0,0.014583564,0,Conventional,yes,no,0,winter
1235,0.393824615,2.323936998,0,13.71342208,1.640085424,0.35,0,153.3188556,294.3659937,LowAcc,4779046.439,15.14388432,0.051108582,0.859574602,16.81859613,2.643450179,2.431950564,0.729585169,0.240946804,0.127809657,0.159172476,0.236748599,1.815672758,2,0,1,0.269802101,3,1,1,Titan,153.3188556,68.5247617,0,52.2544,101.0644556,3.83476131,7.684954808,0.080214243,0.624021215,0.302405493,15.32498664,4.67376666,0,0.014583564,0,Conventional,no,no,0,spring
1237,0.896757428,3.275354502,0,11.96304238,2.072731229,0.35,0,147.4282404,243.6174209,LowAcc,4283227.986,13.57273046,0.024708153,0.45189411,18.28927144,1.085670075,2.361085716,0.708325715,0.159195337,0.486310927,0.074043594,0.158019652,1.760036407,2,0,1,0.25174761,3,1,1,Titan,147.4282404,60.62540194,0,52.2544,95.17384044,5.59374436,6.765896118,0.084374226,2.374377197,0.272492845,14.7364215,4.706548692,0,0.014583564,0,Conventional,no,no,0,summer
1238,0.730422878,3.409425828,0,15.91432145,2.295234785,0.35,0,139.2890624,211.6889978,LowAcc,3830035.884,12.13665134,0.031583985,0.655556799,20.75598754,2.107745907,2.309872879,0.692961864,0.181964666,0.429331093,0.02915403,0.178806068,1.71982895,2,0,4,0.237848368,3,1,1,Titan,139.2890624,54.3485431,0,52.2544,87.03466237,5.381378592,6.172704406,0.079126393,2.096177369,0.250239564,13.92313601,4.768773377,0,0.014583564,0,Conventional,yes,no,0,fall
1239,0.621061185,2.782389223,0,12.46526103,1.876716191,0.35,0,149.2244339,272.936789,LowAcc,4523353.776,14.33364317,0.032642911,0.592185549,18.1413219,1.644256769,2.385513093,0.715653928,0.212011032,0.343635678,0.154274219,0.208498631,1.779214464,2,0,6,0.25811373,3,1,1,Titan,149.2244339,63.34834062,0,52.2544,96.97003389,4.813743802,7.146241467,0.08147034,1.677775828,0.282911413,14.91588235,4.689084504,0,0.014583564,0,Conventional,no,no,0,spring
1240,1.389212474,3.977300348,0,11.38696805,2.640468478,0.35,0,144.1846468,231.0213784,LowAcc,3907239.527,12.38129493,0.017659955,0.342833803,19.41306229,0.388888263,2.313157724,0.693947317,0.144700928,0.786265851,0.143710746,0.146383113,1.722407898,2,0,6,0.238764166,3,1,1,Titan,144.1846468,54.71091933,0,52.2544,91.93024684,7.614601435,6.237316228,0.086315687,3.838884973,0.251684788,14.4123358,4.76360503,0,0.014583564,0,Conventional,no,yes,0,spring
1242,0.782156852,2.923737567,0,10.92906281,2.126591217,0.35,0,149.7506354,271.8580744,LowAcc,4553690.202,14.4297735,0.027066555,0.465608845,17.20236829,1.088610616,2.384986416,0.715495925,0.198855241,0.384485952,0.152160115,0.19615927,1.778800968,2,0,1,0.257978128,3,1,1,Titan,149.7506354,62.87965109,0,52.2544,97.49623541,5.529887132,7.171163869,0.083187664,1.877224277,0.282688022,14.96846208,4.689387702,0,0.014583564,0,Conventional,no,yes,0,summer
1243,0.502531447,2.67972411,0,14.28949641,1.524418892,0.35,0,139.6078469,242.6406749,LowAcc,4370099.087,13.84800836,0.03990091,0.733562938,18.38461684,2.320219934,2.325307702,0.697592311,0.178329343,0.261940298,0.15508017,0.175391356,1.731946907,2,0,4,0.242121417,3,1,1,Titan,139.6078469,56.05127558,0,52.2544,87.35344686,4.395862403,6.581628992,0.073240953,1.278904168,0.257008328,13.95496241,4.745980462,0,0.014583564,0,Conventional,yes,no,0,summer
1244,1.24710776,3.673085902,0,10.81827928,2.418847872,0.35,0,148.4580858,237.9150146,LowAcc,4151882.166,13.15652067,0.018697141,0.348243646,18.62550261,0.439110098,2.359406361,0.707821908,0.140991771,0.589297012,0.103650203,0.142049996,1.758717937,2,0,2,0.251304022,3,1,1,Titan,148.4580858,60.04669359,0,52.2544,96.20368582,6.667311951,6.690339288,0.08843391,2.877199159,0.271772151,14.83933678,4.708015427,0,0.014583564,0,Conventional,no,no,0,spring
1245,0.425912776,2.563299184,0,15.42687394,2.136303673,0.35,0,144.6112315,258.5555709,LowAcc,4372868.672,13.85678465,0.050306226,0.895409818,17.799185,3.025800187,2.359072034,0.70772161,0.182511284,0.325529601,0.156264656,0.179497313,1.758455456,2,0,5,0.251215618,3,1,1,Titan,144.6112315,60.40093528,0,52.2544,92.35683152,4.010315147,6.831001649,0.075760579,1.589374244,0.271628605,14.45492077,4.708311688,0,0.014583564,0,Conventional,yes,yes,0,summer
1246,1.305390339,3.500244797,0,9.385479022,2.44445344,0.35,0,155.2558577,282.058423,LowAcc,4373634.926,13.85921276,0.01797567,0.313542132,17.44258406,0.196727361,2.403291746,0.720987524,0.129340636,0.622901658,0.151424518,0.131999126,1.793172575,2,0,6,0.262650097,3,1,1,Titan,155.2558577,64.6542874,0,52.2544,103.0014577,7.514761986,7.194304381,0.092618266,3.041271358,0.290421316,15.51858399,4.680625404,0,0.014583564,0,Conventional,no,yes,0,summer
1247,0.717325669,3.271977741,0,14.92465529,1.850227672,0.35,0,136.1342767,216.3109081,LowAcc,4055789.205,12.85202045,0.028451446,0.581800018,20.44887328,1.62390006,2.281418186,0.684425456,0.240930758,0.509599298,0.145295972,0.235833249,1.697489027,2,0,5,0.229762638,3,1,1,Titan,136.1342767,51.40960559,0,52.2544,83.87987665,5.148528736,6.081627789,0.075050226,2.488080951,0.23760925,13.60343849,4.82135206,0,0.014583564,0,Conventional,no,no,0,winter
1248,0.517593237,2.614231594,0,13.20381786,2.118644661,0.35,0,141.7482741,249.0904175,LowAcc,4494644.174,14.24266793,0.038173894,0.683615529,17.90793268,1.93131713,2.34122792,0.702368376,0.245398859,0.321402683,0.155155599,0.24092763,1.744445951,2,0,1,0.246451238,3,1,1,Titan,141.7482741,57.8075557,0,52.2544,89.49387415,4.081247654,6.788012906,0.07423405,1.569224874,0.263932884,14.16883488,4.726247635,0,0.014583564,0,Conventional,no,yes,0,winter
1249,1.101073884,3.519003277,0,11.24664225,1.633021819,0.35,0,146.1630475,244.7198701,LowAcc,4188000.482,13.2709727,0.020039742,0.381663867,19.0453482,0.700547279,2.336773057,0.701031917,0.140107296,0.55519873,0.148876686,0.140791817,1.740948415,2,0,4,0.245247352,3,1,1,Titan,146.1630475,57.91525087,0,52.2544,93.90864751,7.001906987,6.578081521,0.084697919,2.71071681,0.26200091,14.61000779,4.731401136,0,0.014583564,0,Conventional,no,no,0,winter
1251,1.073569745,3.291981607,0,10.09449358,2.006509932,0.35,0,149.7530391,264.5713886,LowAcc,4365910.742,13.8347363,0.021151315,0.36903626,17.44743807,0.566267467,2.371508242,0.711452473,0.190382795,0.601748365,0.152104271,0.189030815,1.768219185,2,0,3,0.254483347,3,1,1,Titan,149.7530391,61.14800788,0,52.2544,97.49863907,6.423862929,6.944113635,0.086178305,2.937991968,0.276952763,14.96871958,4.698228437,0,0.014583564,0,Conventional,no,no,0,summer
1253,0.497292564,2.694497618,0,14.59969028,2.377349193,0.35,0,138.5160608,236.8565353,LowAcc,4378152.036,13.87352662,0.039897954,0.732790539,18.36661954,2.094345302,2.316545743,0.694963723,0.262160195,0.311974926,0.154027829,0.257083006,1.725067849,2,0,2,0.239705063,3,1,1,Titan,138.5160608,55.29993634,0,52.2544,86.26166075,3.965196156,6.528744179,0.072509458,1.523194545,0.253172723,13.84586666,4.75845712,0,0.014583564,0,Conventional,no,no,0,winter
1254,1.339443081,3.976942396,0,11.80794544,2.714636331,0.35,0,142.1113797,212.3288787,LowAcc,3919912.78,12.42145404,0.017563545,0.3481971,19.82498996,0.397520853,2.307155587,0.692146676,0.085171829,0.654725179,0.119348466,0.089215489,1.717695591,2,0,1,0.237088128,3,1,1,Titan,142.1113797,54.04877808,0,52.2544,89.85697969,7.084685489,6.199920115,0.084978977,3.196647351,0.249042092,14.20516112,4.773182911,0,0.014583564,0,Conventional,no,no,0,fall
1257,0.564088328,2.75192713,0,13.42538491,1.534131349,0.35,0,153.0480646,269.59815,LowAcc,4514466.163,14.30548002,0.03741049,0.67133809,17.94518304,1.939492847,2.42050904,0.726152712,0.229664243,0.338829317,-0.008289238,0.225806561,1.806689959,2,0,2,0.266969768,3,1,1,Titan,153.0480646,67.24936606,0,52.2544,100.7936646,4.232799714,7.286787624,0.084669787,1.654309124,0.297638502,15.29795824,4.675552004,0,0.014583564,0,Conventional,no,no,0,fall
1259,1.207816134,3.792982037,0,11.9113434,1.708072622,0.35,0,144.3419242,218.234773,LowAcc,4018763.485,12.73469302,0.019252534,0.373147154,19.38171688,0.641655333,2.325138503,0.697541551,0.148985083,0.591533955,0.086482259,0.149282754,1.731814069,2,0,1,0.242074984,3,1,1,Titan,144.3419242,56.6183382,0,52.2544,92.08752419,6.68408193,6.365652861,0.085559628,2.888120865,0.256934428,14.4280425,4.746210213,0,0.014583564,0,Conventional,no,no,0,spring
1261,0.852881779,3.058217392,0,10.96599065,1.667456893,0.35,0,151.5890216,273.0350027,LowAcc,4428344.795,14.03257787,0.025757632,0.457056008,17.74448887,1.060983656,2.388928704,0.716678611,0.135921595,0.414410291,0.15214164,0.13571633,1.781896078,2,0,5,0.258991417,3,1,1,Titan,151.5890216,63.72908152,0,52.2544,99.33462157,6.241991593,7.116279171,0.085633651,2.02332765,0.284358856,15.15217228,4.68719328,0,0.014583564,0,Conventional,yes,yes,0,spring
1264,0.469788426,2.8143347,0,16.8596742,2.61486291,0.35,0,142.5858228,238.9372524,LowAcc,3963761.425,12.56040201,0.052861136,0.97416469,18.42875063,3.358373137,2.348229614,0.704468884,0.264780542,0.405738544,-0.057214316,0.259558073,1.749943017,2,0,1,0.248331588,3,1,1,Titan,142.5858228,58.57996575,0,52.2544,90.33142279,3.885963659,6.554704339,0.077006177,1.980988487,0.26696063,14.25254662,4.718703559,0,0.014583564,0,Conventional,yes,yes,0,fall
1265,1.23204597,4.112634816,0,13.72819322,2.38706165,0.35,0,161.7937404,264.0286791,LowAcc,3424868.383,10.85275301,0.027455299,0.564573377,20.56336676,1.899914384,2.37616026,0.712848078,0.165132286,2.897588539,0.149187929,0.164541019,1.771871508,2,0,4,0.255694976,3,1,1,Titan,161.7937404,61.66120731,0,52.2544,109.5393404,6.164138113,6.306428852,0.099868809,14.14726213,0.278936348,16.17197695,4.694938307,0,0.014583564,0,Conventional,yes,no,0,winter
1266,1.083392652,3.276623782,0,9.909854374,2.513323589,0.35,0,154.1179368,277.3684482,LowAcc,4340212.678,13.75330405,0.021724597,0.38081903,17.52939462,0.58684827,2.396106951,0.718832085,0.08997109,0.695232669,0.152274312,0.093087385,1.787531756,2,0,6,0.260826338,3,1,1,Titan,154.1179368,63.86167815,0,52.2544,101.8635368,7.019950224,7.107556851,0.089434928,3.394422184,0.287393547,15.40488179,4.683635592,0,0.014583564,0,Conventional,yes,no,0,fall
1267,0.619751465,2.634892732,0,11.20232884,2.765847467,0.35,0,152.9289814,289.8521141,LowAcc,4753560.941,15.06312565,0.031464718,0.55069035,17.50183635,1.490358891,2.419646668,0.725894,0.155734007,0.253279073,0.154636285,0.154116567,1.806012907,2,0,3,0.266755071,3,1,1,Titan,152.9289814,66.45852302,0,52.2544,100.6745814,5.047264757,7.575325379,0.083218066,1.236616378,0.297278276,15.28603523,4.675736702,0,0.014583564,0,Conventional,no,no,0,fall
