Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,S_HorTail,S_VerTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,mWingFold,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season,t_mission,Sensor_Swath_width,Aeroshell_Diameter
322,1.052188552,3.324603768,0,10.5047619,2.872684492,0.35,0,141.0251068,238.9450083,LowAcc,400000,14.00284681,0.017392807,0.346127113,19.9005893,2.437360724,2.320003844,0.696001153,0.137095054,0.196660581,0.125671592,0.070988989,0.148939354,0.137904344,1.727782822,2,0,6,0.240661629,3,1,1,Titan,141.0251068,55.31397539,0,52.2544,88.77070682,6.708313332,6.589286316,0.079704517,0.960180768,0.254688657,14.09658369,4.75339058,0,0.014583564,0,0,Conventional,no,yes,0,summer,0.009051899,100,3.8
323,0.842764185,2.803171906,0,9.323809524,1.460846448,0.35,0,169.0829718,341.7102574,LowAcc,400000,15.42881925,0.023321889,0.426769966,18.29911673,2.594817944,2.530111092,0.759033328,0.19088186,0.298876564,0.1569382,0.141938364,0.149471363,0.188787301,1.892739084,2,0,6,0.292978597,3,1,1,Titan,169.0829718,78.42814608,0,52.2544,116.8285718,6.29884029,8.58373981,0.098821004,1.459242759,0.34243789,16.90018237,4.702578003,0,0.014583564,0,0,Conventional,yes,yes,0,spring,0.008215298,100,5
324,1.104544644,4.180053148,0,15.81904762,1.884397861,0.35,0,165.4698236,214.9130644,LowAcc,400000,12.47275736,0.020259783,0.487613827,24.06806746,3.213801527,2.724040386,0.817212116,0.11306398,0.140497504,0.044378411,0.096119093,0.148285885,0.113823365,1.022496977,1,0,4,0.226621343,3,1,1,Titan,165.4698236,49.93329972,0,52.2544,113.2154236,7.896698569,9.025677622,0.126180187,0.685968691,0.232765632,16.53907775,28.7611719,0,0.014583564,0,0,Conventional,no,yes,0,fall,0.10162336,10,5
325,0.528627635,2.945255127,0,16.40952381,1.954989763,0.35,0,163.4499433,333.2318705,LowAcc,400000,14.0632496,0.037779948,0.791642264,20.95403264,3.951001519,2.510596122,0.753178837,0.290043831,0.211383207,0.169444843,0.041938364,0.148919103,0.28446432,1.877417783,2,0,5,0.288519265,3,1,1,Titan,163.4499433,76.28190335,0,52.2544,111.1955433,4.379534207,8.027498963,0.096801584,1.032062903,0.334594466,16.33733294,4.691231363,0,0.014583564,0,0,Conventional,no,yes,0,summer,0.00901302,100,3.8
326,0.528627635,2.608002219,0,12.86666667,1.813805959,0.35,0,134.2642991,222.2320131,LowAcc,400000,13.94959439,0.032369221,0.660926182,20.41835325,3.577300569,2.286721133,0.68601634,0.207940668,0.301356634,0.11941827,0.181938364,0.146657863,0.204463752,1.701652397,2,0,5,0.231290963,3,1,1,Titan,134.2642991,51.66455655,0,52.2544,82.0098991,3.993012193,6.330843853,0.068478288,1.471351518,0.239978638,13.41665787,4.810436618,0,0.014583564,0,0,Conventional,yes,yes,0,winter,0.030288181,30,2.9
327,1.418681194,4.910965312,0,17,1.460846448,0.35,0,176.3473352,214.9557117,LowAcc,400000,12.04149446,0.017348151,0.434098954,25.02277885,3.080131935,2.727849931,0.818354979,0.075501565,0.173039692,0.044378411,0.128661281,0.147743908,0.079493539,1.023992423,1,0,3,0.227179079,3,1,1,Titan,176.3473352,50.14511351,0,52.2544,116.930173,10.12413497,8.999760285,0.141250882,0.844853522,0.233623018,17.62545784,28.80139539,0,0.014583564,0,7.162762201,Conventional,no,yes,2,spring,0.105262974,10,3.2
328,0.895120277,2.699784536,0,8.142857143,2.519724981,0.35,0,174.6265668,364.6147774,LowAcc,400000,16.51612985,0.021495139,0.362141064,16.84757938,2.318407128,2.57061889,0.771185667,0.198441055,0.237891645,0.169444843,0.068446802,0.150067233,0.196623343,1.924541961,2,0,3,0.302024861,3,1,1,Titan,174.6265668,82.88407646,0,52.2544,122.3721668,6.442688495,9.220505954,0.102469441,1.161488395,0.358553275,17.45408574,4.733715491,0,0.014583564,0,0,Conventional,no,no,0,summer,0.007674458,100,3.65
329,0.37155936,2.513266623,0,17,2.872684492,0.35,0,132.6710061,219.2960352,LowAcc,400000,13.88139146,0.046792863,0.938311941,20.05245847,4.311946571,2.286250044,0.685875013,0.293657485,0.201383207,0.169444843,0.031938364,0.135182375,0.288294028,1.701282543,2,0,1,0.231155603,3,1,1,Titan,132.6710061,51.61276212,0,52.2544,80.41660609,3.123503824,6.30694249,0.066881901,0.983238641,0.239768449,13.25754048,4.811384624,0,0.014583564,0,0,Conventional,no,yes,0,fall,0.030436995,30,5
330,1.104544644,3.406314503,0,10.5047619,2.519724981,0.35,0,146.6051412,235.1024993,LowAcc,400000,13.97750436,0.016822439,0.344010805,20.44952016,2.471768972,2.311742239,0.693522672,0.085522041,0.137695108,0.044378411,0.093316697,0.149592555,0.089257494,1.721296594,2,0,3,0.238369968,3,1,1,Titan,146.6051412,54.41786283,0,52.2544,89.13785813,7.692955002,6.587008704,0.082505721,0.6722862,0.251062337,14.65378321,4.76581056,0,0.014583564,0,5.212883057,Conventional,yes,yes,2,spring,0.030227702,30,2.75
331,0.895120277,3.393702143,0,12.86666667,1.460846448,0.35,0,139.3122431,214.7980312,LowAcc,400000,13.40920409,0.020447005,0.438295809,21.43569684,2.897543898,2.316172423,0.694851727,0.146623614,0.22153557,0.131924914,0.089610656,0.074468212,0.145722915,1.724774754,2,0,5,0.239601568,3,1,1,Titan,139.3122431,54.90617003,0,52.2544,87.05784306,5.618089775,6.420578381,0.079332419,1.081631066,0.253008903,13.92543355,4.759015365,0,0.014583564,0,0,Conventional,no,yes,0,spring,0.031508793,30,4.1
332,0.37155936,2.030403794,0,11.0952381,2.872684492,0.35,0,161.1070696,329.5459175,LowAcc,400000,16.11968121,0.048324708,0.844965399,17.4851632,3.640147676,2.500673072,0.750201922,0.338459979,0.188580811,0.169444843,0.019135968,0.160069141,0.333467432,1.869627146,2,0,5,0.286225122,3,1,1,Titan,161.1070696,75.20459064,0,52.2544,108.8526696,3.033316125,8.476386913,0.08285019,0.920731888,0.330585359,16.10318022,4.686444673,0,0.014583564,0,0,Conventional,no,no,0,summer,0.026210682,30,5
333,0.37155936,2.236096462,0,13.45714286,1.460846448,0.35,0,142.5894673,260.8262408,LowAcc,400000,15.16455584,0.044315774,0.84501668,19.06807888,4.276236046,2.362591704,0.708777511,0.160987667,0.088823419,0.056885055,0.031938364,0.149405556,0.158843688,1.761218766,2,0,4,0.252144741,3,1,1,Titan,142.5894673,60.04897811,0,52.2544,90.33506729,3.395859367,7.139328401,0.071374564,0.433673786,0.273138645,14.25286728,4.705263574,0,0.014583564,0,0,Conventional,no,yes,0,summer,0.083584612,10,5
334,1.366325102,3.569223305,0,9.323809524,2.660908785,0.35,0,149.2894916,248.0807455,LowAcc,400000,14.00326088,0.014777167,0.282151434,19.09374299,2.056855184,2.377349085,0.713204726,0.159634107,0.268580811,0.169444843,0.099135968,0.096937991,0.160764941,1.772804861,2,0,2,0.256003688,3,1,1,Titan,149.2894916,61.6791028,0,52.2544,97.03509165,7.05348163,6.991705318,0.088918086,1.311325982,0.279442565,14.92239333,4.694138371,0,0.014583564,0,0,Conventional,no,yes,0,summer,0.090516311,10,5
335,1.418681194,3.967443211,0,11.0952381,2.096173568,0.35,0,148.8619757,261.1805916,LowAcc,400000,13.12531896,0.014512062,0.308421514,21.25277043,2.241282472,2.367147161,0.710144148,0.156548875,0.241315998,0.125671592,0.115644406,0.149718926,0.157827234,1.764795278,2,0,2,0.253342231,3,1,1,Titan,148.8619757,60.50087287,0,52.2544,96.60757574,8.247778011,6.718145527,0.091657571,1.178207545,0.275089292,14.87969346,4.701547888,0,0.014583564,0,0,Conventional,no,no,0,summer,0.009657087,100,4.85
336,0.37155936,2.513266623,0,17,1.602030252,0.35,0,135.043827,230.972465,LowAcc,400000,13.95158343,0.047524847,0.945507461,19.89501327,4.378470909,2.305056352,0.691516906,0.279762166,0.193925394,0.169444843,0.024480551,0.147040286,0.274810907,1.71604747,2,0,3,0.236499134,3,1,1,Titan,135.043827,53.66953556,0,52.2544,82.78942703,3.12493433,6.445567165,0.06869551,0.94682642,0.248115766,13.49449478,4.776673932,0,0.014583564,0,0,Conventional,no,no,0,fall,0.009085159,100,5
337,0.37155936,1.801374959,0,8.733333333,2.590316883,0.35,0,194.4350438,470.0793458,LowAcc,400000,19.28738727,0.044199437,0.712303314,16.11566473,3.138603141,2.75786896,0.738338093,0.356578263,0.29276154,0.169444843,0.123316697,0.140774339,0.350566385,2.75786896,3,0,1,0.345616046,3,1,1,Titan,194.4350438,106.256482,0,52.2544,142.1806438,4.175690533,10.30371097,0.107079283,1.429386606,0.439979057,19.43790412,0.015827685,0,0.014583564,0,0,Conventional,yes,yes,0,summer,0.006571774,100,5
338,0.37155936,2.424399969,0,15.81904762,2.872684492,0.35,0,132.1077593,219.8376134,LowAcc,400000,14.27547584,0.042597357,0.883454859,20.73966366,4.255511358,2.283992635,0.685197791,0.246875816,0.118926172,0.088151662,0.03077451,0.143436865,0.242529577,1.69951024,2,0,3,0.230505868,3,1,1,Titan,132.1077593,51.36391217,0,52.2544,79.85335931,3.204602962,6.36791268,0.065670729,0.580648255,0.238760444,13.2012828,4.815985712,0,0.014583564,0,0,Conventional,no,yes,0,fall,0.02959676,30,3.5
339,0.37155936,2.083731394,0,11.68571429,1.460846448,0.35,0,155.5244772,306.6992925,LowAcc,400000,15.80929987,0.046291603,0.848028992,18.31928347,4.141676019,2.457051277,0.737115383,0.154924908,0.113039692,0.044378411,0.068661281,0.147361994,0.152963781,1.835379455,2,0,6,0.275913905,3,1,1,Titan,155.5244772,70.39040615,0,52.2544,103.2700772,3.662929748,8.038979595,0.079155822,0.551907951,0.312785528,15.54536105,4.673967767,0,0.014583564,0,0,Conventional,yes,no,0,winter,0.008017582,100,5
340,1.418681194,3.273288992,0,7.552380952,2.660908785,0.35,0,176.1609131,361.4535979,LowAcc,400000,15.77870706,0.015071587,0.252549984,16.75669497,1.860595223,2.563507197,0.769052159,0.162561068,0.265129886,0.163191522,0.101938364,0.149801707,0.164804844,1.918958535,2,0,5,0.300456379,3,1,1,Titan,176.1609131,82.10202805,0,52.2544,123.9065131,8.716175741,8.978168968,0.110362492,1.294477095,0.355739594,17.60742939,4.727548241,0,0.014583564,0,0,Conventional,no,yes,0,winter,0.008033127,100,4.55
341,0.423915452,2.281242389,0,12.27619048,2.872684492,0.35,0,138.6482383,241.7202739,LowAcc,400000,14.49820474,0.041750742,0.78790178,18.87156347,3.734961934,2.324297912,0.697289374,0.277856964,0.356508219,0.163191522,0.193316697,0.151695167,0.273291002,1.731154117,2,0,2,0.241844171,3,1,1,Titan,138.6482383,55.79882526,0,52.2544,86.39383829,3.193175955,6.715071997,0.068569116,1.74062506,0.25656719,13.85906207,4.747358074,0,0.014583564,0,0,Conventional,yes,no,0,fall,0.02914208,30,3.95
342,1.418681194,3.750361409,0,9.914285714,1.884397861,0.35,0,145.9316368,233.005838,LowAcc,400000,13.61717057,0.014100256,0.280902961,19.9218336,2.177735223,2.350260252,0.705078075,0.08289559,0.183836705,0.081898341,0.111938364,0.109676835,0.088204129,1.75153728,2,0,3,0.248874271,3,1,1,Titan,145.9316368,58.6975629,0,52.2544,93.67723681,7.685856925,6.72293503,0.087381729,0.897569141,0.267836768,14.58687098,4.716639772,0,0.014583564,0,0,Conventional,no,yes,0,spring,0.093082737,10,3.8
343,0.37155936,2.030403794,0,11.0952381,1.460846448,0.35,0,152.6677141,296.7672103,LowAcc,400000,16.04765201,0.044792453,0.807907111,18.03667948,3.972459676,2.435310881,0.730593264,0.147120881,0.103039692,0.044378411,0.058661281,0.149044655,0.145338911,1.818310959,2,0,2,0.270628311,3,1,1,Titan,152.6677141,67.99859087,0,52.2544,100.4133141,3.672638606,7.911044809,0.076196975,0.503083689,0.303801235,15.25990208,4.673472241,0,0.014583564,0,0,Conventional,yes,no,0,fall,0.007898498,100,2.75
344,1.418681194,4.07164624,0,11.68571429,2.872684492,0.35,0,139.1748618,209.8594786,LowAcc,400000,12.68516931,0.014203323,0.308708708,21.73496408,2.351133448,2.300839055,0.690251716,0.097812954,0.1943063,0.075645019,0.118661281,0.099383433,0.101831093,1.712736449,2,0,6,0.235311407,3,1,1,Titan,139.1748618,53.21964267,0,52.2544,86.92046182,7.50776138,6.203952355,0.08395031,0.948686165,0.24625156,13.91172022,4.783913593,0,0.014583564,0,0,Conventional,no,no,0,fall,0.033307229,30,4.55
345,1.313969011,3.024520973,0,6.961904762,1.460846448,0.35,0,203.4314038,479.0050225,LowAcc,400000,18.30264489,0.014813753,0.234029495,15.79812329,1.76519915,2.773132249,0.742226309,0.164205569,0.248106124,0.169444843,0.078661281,0.150518753,0.166355435,2.773132249,3,0,2,0.349333258,3,1,1,Titan,203.4314038,108.415136,0,52.2544,151.1770038,10.35809316,10.2420532,0.13570465,1.211359834,0.447207261,20.33718265,0.015683495,0,0.014583564,0,0,Conventional,no,yes,0,winter,0.023084524,30,5
346,0.37155936,2.513266623,0,17,1.813805959,0.35,0,131.2010722,214.0547665,LowAcc,400000,13.9058226,0.044996875,0.924658228,20.54938787,4.262944985,2.275432122,0.682629637,0.295574456,0.176369921,0.144431557,0.031938364,0.13781084,0.290092394,1.692789338,2,0,1,0.228025128,3,1,1,Titan,131.2010722,50.45631081,0,52.2544,78.94667216,3.132249674,6.236602316,0.065807638,0.861113119,0.23492576,13.1107482,4.834331073,0,0.014583564,0,0,Conventional,no,yes,0,spring,0.09115056,10,3.95
347,0.37155936,2.424399969,0,15.81904762,1.460846448,0.35,0,147.5702939,258.6810041,LowAcc,400000,14.44864754,0.050073637,0.963344832,19.23856317,4.505024339,2.401520595,0.720456179,0.242564695,0.195563936,0.169444843,0.026119093,0.099412141,0.238827633,1.791782035,2,0,5,0.262201693,3,1,1,Titan,147.5702939,64.34072962,0,52.2544,95.31589388,3.076428489,7.130225497,0.077517251,0.95482648,0.28967582,14.75058992,4.681317245,0,0.014583564,0,0,Conventional,no,yes,0,fall,0.087726101,10,4.1
348,0.37155936,1.975637266,0,10.5047619,2.872684492,0.35,0,166.8300088,347.9597275,LowAcc,400000,16.11249741,0.050972135,0.87576115,17.18117469,3.730741319,2.537581458,0.761274437,0.318159795,0.301852803,0.163191522,0.138661281,0.163967644,0.313403846,1.898604106,2,0,6,0.294667777,3,1,1,Titan,166.8300088,79.24969079,0,52.2544,114.5756088,3.228930266,8.794342174,0.086255252,1.473774027,0.345426342,16.67503388,4.707572522,0,0.014583564,0,0,Conventional,yes,yes,0,winter,0.00786671,100,4.7
349,0.633339819,2.919408232,0,13.45714286,2.025581665,0.35,0,156.3324952,302.9129013,LowAcc,400000,14.25032906,0.028833405,0.615500075,21.3467706,3.645398929,2.449164297,0.734749289,0.108962266,0.136316775,0.044378411,0.091938364,0.147422138,0.108597764,1.829187346,2,0,1,0.274008183,3,1,1,Titan,156.3324952,69.52344414,0,52.2544,104.0780952,5.593331677,7.582552305,0.089634034,0.66555659,0.309535253,15.62613923,4.673318398,0,0.014583564,0,0,Conventional,yes,yes,0,summer,0.008894696,100,5
350,0.432992243,2.508098751,0,14.52811095,1.99202365,0.35,0,146.5206609,271.0741984,LowAcc,400000,14.25823647,0.0420641,0.842854397,20.03738088,4.327433032,2.385920648,0.715776195,0.1816326,0.206405134,0.07724175,0.129163384,0.149919029,0.17882949,1.779534438,2,0,6,0.258218614,3,1,1,Titan,146.5206609,62.58013503,0,52.2544,94.26626086,3.864678796,7.104189879,0.07727524,1.007757829,0.283084242,14.64570427,4.688852014,0,0.014583564,0,0,Conventional,yes,no,0,spring,0.029632545,30,3.481330835
351,0.646941308,2.681301295,0,11.11287306,2.66933088,0.35,0,141.378313,247.6593643,LowAcc,400000,14.6271774,0.025832877,0.517204489,20.02117253,3.090783664,2.335924905,0.700777472,0.145902796,0.191429824,0.07351395,0.117915874,0.148616765,0.144590751,1.740282527,2,0,6,0.245017476,3,1,1,Titan,141.378313,57.1147863,0,52.2544,89.123913,5.022477632,6.836996747,0.074518524,0.934641984,0.261632591,14.13186153,4.732414123,0,0.014583564,0,0,Conventional,yes,no,0,summer,0.086655373,10,4.472197364
352,1.271175658,3.527885793,0,9.790919207,2.600978892,0.35,0,160.2469357,279.6039176,LowAcc,400000,14.53757382,0.015468483,0.302040882,19.52621219,2.274350934,2.400434308,0.720130292,0.085745116,0.162823271,0.073967408,0.088855863,0.148721327,0.090550394,1.790929186,2,0,6,0.261926297,3,1,1,Titan,160.2469357,64.21829103,0,52.2544,101.9339855,8.439254226,7.383975133,0.095093362,0.7949726,0.289218303,16.01683951,4.681757717,0,0.014583564,0,6.058550222,Conventional,no,yes,2,winter,0.087189481,10,3.200694401
353,0.982838379,3.942029478,0,15.81093773,1.499322269,0.35,0,165.2178798,216.3754502,LowAcc,400000,12.54628216,0.023274853,0.540767107,23.23396412,3.239610371,2.731081628,0.819324489,0.221419406,0.239978947,0.152413624,0.087565323,0.151631951,0.21731844,1.025261034,1,0,2,0.227651143,3,1,1,Titan,165.2178798,50.28305578,0,52.2544,112.9634798,6.688120566,9.098217274,0.123804794,1.171679493,0.234349582,16.51389601,28.8357727,0,0.014583564,0,0,Conventional,no,yes,0,summer,0.033675939,30,4.266664542
354,1.307137723,3.995676466,0,12.21403846,1.959876977,0.35,0,148.5229089,222.082867,LowAcc,400000,12.95724281,0.015706951,0.342698603,21.81827623,2.450215436,2.325975276,0.697792583,0.151810228,0.271712966,0.161852173,0.109860793,0.104252771,0.152235136,1.732471024,2,0,6,0.242304532,3,1,1,Titan,148.5229089,55.98543466,0,52.2544,90.89680621,7.165419296,6.46766399,0.089290459,1.326618498,0.257299837,14.84541771,4.745078196,0,0.014583564,0,5.371702651,Conventional,no,yes,2,fall,0.032607851,30,2.950877357
355,0.426780019,1.964280384,0,9.040717122,1.489422773,0.35,0,199.2776355,486.2489246,LowAcc,400000,19.29456623,0.037783855,0.63511135,16.80906701,3.134747579,2.784107468,0.745022169,0.236141069,0.170128294,0.088522837,0.081605457,0.153683297,0.232211071,2.784107468,3,0,5,0.351981894,3,1,1,Titan,199.2776355,109.9518468,0,52.2544,147.0232355,5.166687922,10.55513004,0.114424084,0.830638836,0.452384552,19.92195598,0.015583774,0,0.014583564,0,0,Conventional,yes,no,0,summer,0.021897763,30,3.102809951
356,1.15013269,2.947018046,0,7.551229034,1.878304227,0.35,0,174.5157813,356.8753874,LowAcc,400000,16.2839003,0.017251929,0.289757922,16.79568285,2.012135822,2.554787795,0.766436338,0.126620151,0.17822788,0.086470032,0.091757848,0.150564653,0.129148751,1.912112888,2,0,2,0.298522071,3,1,1,Titan,174.5157813,81.15893708,0,52.2544,122.2613813,8.561467785,9.035710268,0.104802414,0.870184467,0.352280922,17.443031,4.720383757,0,0.014583564,0,0,Conventional,yes,no,0,winter,0.025946354,30,4.271269474
357,0.623105215,3.058430739,0,15.01190868,2.641399027,0.35,0,133.4437401,216.9095676,LowAcc,400000,13.3961302,0.027699523,0.604287388,21.81580446,3.377414662,2.27940783,0.683822349,0.238709441,0.239651975,0.167515742,0.072136233,0.142853306,0.233907009,1.695910686,2,0,6,0.229180583,3,1,1,Titan,133.4437401,50.86044022,0,52.2544,81.18934012,4.505143854,6.170083704,0.071937879,1.170083076,0.236709087,13.33472672,4.825632016,0,0.014583564,0,0,Conventional,no,no,0,fall,0.031539544,30,3.204482822
358,0.387342985,2.451981793,0,15.5216822,2.80023841,0.35,0,132.5139116,221.101653,LowAcc,400000,14.21727716,0.042460912,0.857034588,20.18408323,4.159281616,2.285807669,0.685742301,0.254781254,0.147169967,0.116568678,0.030601289,0.143288161,0.250257335,1.700935232,2,0,1,0.231028421,3,1,1,Titan,132.5139116,51.55179487,0,52.2544,80.25951164,3.245462732,6.369240124,0.066189687,0.718546499,0.239571018,13.24184448,4.812278663,0,0.014583564,0,0,Conventional,no,yes,0,winter,0.008915375,100,4.670608875
359,0.853315697,2.832616367,0,9.402985921,2.006977531,0.35,0,156.7661975,300.6864886,LowAcc,400000,15.54652287,0.020965365,0.384894389,18.35858248,2.554573406,2.442532276,0.732759683,0.134489666,0.161595567,0.084354602,0.077240965,0.148976286,0.134677426,1.823980513,2,0,5,0.272395376,3,1,1,Titan,156.7661975,68.84935238,0,52.2544,104.5117975,6.236451696,7.884538326,0.088463301,0.788978426,0.306794228,15.6694534,4.673182209,0,0.014583564,0,0,Conventional,no,yes,0,summer,0.081530997,10,4.078499911
360,1.39487041,3.372570461,0,8.154328483,1.781423648,0.35,0,159.7299222,301.9835713,LowAcc,400000,15.01200495,0.014602199,0.257300394,17.62066027,1.965617741,2.445079849,0.733523955,0.112237888,0.232561656,0.137435694,0.095125962,0.150039682,0.116949127,1.825980626,2,0,4,0.273016034,3,1,1,Titan,159.7299222,69.07371853,0,52.2544,107.4755222,8.415523699,7.793618872,0.095956839,1.135465117,0.307848009,15.96561802,4.673189529,0,0.014583564,0,0,Conventional,no,yes,0,fall,0.008443399,100,3.951013645
361,0.732876955,2.937019853,0,11.770169,2.78713896,0.35,0,134.4697735,215.0982602,LowAcc,400000,13.64435997,0.024298224,0.499059929,20.53894658,3.008448577,2.276779435,0.68303383,0.190659844,0.348082159,0.124185365,0.223896794,0.143619405,0.187815635,1.69384712,2,0,1,0.22841735,3,1,1,Titan,134.4697735,50.57089191,0,52.2544,82.21537348,5.138323809,6.216845594,0.071173926,1.699485444,0.235530577,13.43719086,4.831347791,0,0.014583564,0,0,Conventional,yes,no,0,summer,0.03096575,30,4.741904454
362,0.469545814,2.80647086,0,16.77424961,1.468658689,0.35,0,136.4155917,213.2511204,LowAcc,400000,13.9170429,0.034305182,0.759552043,22.1410297,4.048389398,2.313504875,0.694051462,0.2048706,0.100270191,0.061444768,0.038825423,0.008613904,0.201144303,1.722680448,2,0,5,0.238860745,3,1,1,Titan,136.4155917,54.61226617,0,52.2544,84.16119173,3.881453644,6.439869941,0.072572425,0.489561805,0.251837373,13.63597773,4.763069076,0,0.014583564,0,0,Conventional,no,yes,0,spring,0.030359024,30,3.495855214
363,1.237193824,3.92692604,0,12.46429446,1.983309366,0.35,0,137.1081174,215.6154044,LowAcc,400000,12.15325811,0.017229199,0.379931595,22.05161119,2.650674077,2.277123304,0.683136991,0.147311789,0.447088042,0.163493363,0.283594679,0.146672892,0.147799298,1.694117093,2,0,3,0.228517348,3,1,1,Titan,137.1081174,50.59721826,0,52.2544,84.85371737,7.303654958,5.903337875,0.080553375,2.182874359,0.235684864,13.7052179,4.830592204,0,0.014583564,0,0,Conventional,yes,no,0,spring,0.010429496,100,4.525757746
