Case,Planform,Span,Wing_AR,Wing_dhl,Power,L/D,Fuse_L,Fuse_D,PropulsionN,Tail_type,Winglet,Wing_folding,Season,Mass,Sensor_Swath_width,t_mission,Aeroshell_Diameter
8997,0.915048776,3.350674019,13.40629091,2.421049117,324.4238414,22.74730343,2.402031686,0.792374144,4,Conventional,yes,no,summer,165.1508174,30,0.096420227,3.219157095
8998,0.578292729,3.016478309,14.20001085,2.595212543,463.168673,22.19929652,2.560836073,0.795404645,3,Conventional,yes,no,fall,152.6844132,30,0.029192525,3.355386526
8999,1.069952673,3.112381997,12.94292856,1.412924392,432.3986564,21.43690482,2.601823512,0.757854597,5,Conventional,no,no,spring,170.3367661,30,0.009401675,2.774859706
9000,0.757887779,2.107325312,10.10404319,2.37031282,426.3510006,21.54849956,2.465952354,0.755412971,3,V-tail,yes,yes,fall,135.9548119,30,0.078505316,2.853124435
9001,0.812142009,3.808009435,12.34098115,1.87026606,358.8357304,19.97943499,2.398865878,0.788828377,3,Conventional,yes,no,spring,161.6303508,30,0.007918058,2.92086676
9002,0.611989667,3.041915411,10.14411721,2.461558934,286.5954217,20.38350994,2.512555708,0.704981429,1,Conventional,no,yes,winter,157.9435163,30,0.085809869,3.223069105
9003,1.002580684,3.462174705,12.24743589,1.874533417,312.8180143,21.93310448,2.514451556,0.736141821,4,V-tail,yes,yes,summer,168.2585876,30,0.009944401,3.268714393
9004,1.052184421,2.455479085,12.04389986,2.389005365,368.5999434,17.47456757,2.526154056,0.71871461,4,V-tail,no,no,winter,159.6376722,30,0.009374753,3.553370097
9005,0.992512955,2.911426928,8.197366386,2.380587606,279.6410607,22.46369748,2.740349135,0.739602226,4,Conventional,no,yes,summer,171.6641965,30,0.03536873,3.75738857
9006,0.808221127,3.121526375,11.42305368,1.916749801,429.7442689,23.31320741,2.561604593,0.788202269,2,V-tail,no,no,summer,162.7301084,30,0.032426488,3.609182078
9007,0.9483431,3.315646986,13.27036341,2.110262469,236.3351924,24.30499297,2.538090844,0.775225059,5,Conventional,yes,yes,spring,165.3807078,30,0.026537024,2.748857596
9008,0.697538514,3.974591444,13.29964407,1.559910061,302.8442886,23.05254704,2.557352704,0.757101375,2,Conventional,no,yes,winter,177.8003789,30,0.028686987,2.567792988
9009,0.95063008,3.546801655,9.065793415,2.111463351,359.4083442,22.6611649,2.652026269,0.721115153,4,Conventional,no,no,summer,179.948337,30,0.09334229,2.865510431
9010,0.642110682,3.593844516,13.32713155,2.353134727,344.2310903,21.32930849,2.335925672,0.762347747,2,Conventional,yes,yes,summer,152.6575228,30,0.08702543,3.435958144
9011,0.865899543,4.479846029,12.37652835,1.561700578,339.9713754,22.77934845,2.524281972,0.736460235,3,Conventional,yes,yes,winter,177.7762878,30,0.08670514,3.764959478
9012,0.68543612,3.287088135,15.60064391,1.746743602,380.1327891,22.55723553,2.610831821,0.750527823,3,V-tail,no,yes,fall,178.504272,30,0.00801726,3.170169969
9013,0.826903372,3.602200702,7.983134632,2.579714814,373.7233162,20.12068688,2.482571079,0.801520017,4,Conventional,no,no,fall,168.5333484,30,0.029165864,3.021547347
9014,0.988587338,2.076619063,13.34000506,2.055058733,314.4546309,24.16308896,2.492019088,0.717562771,1,Conventional,yes,yes,spring,153.7432183,30,0.027451057,2.468357349
9015,1.084727862,3.083474076,10.93327347,2.060899658,318.6875937,19.12887825,2.633523096,0.735571527,4,V-tail,yes,yes,summer,175.7070166,30,0.006996614,3.991986827
9016,1.189298205,3.832944365,12.24269152,1.884050126,285.8456869,22.16621462,2.659294351,0.749961254,5,Conventional,no,yes,winter,178.6062562,30,0.009812206,3.130437148
9017,0.822262329,3.664792714,12.96351879,2.126905998,396.7419463,18.85135602,2.314203061,0.751480423,5,V-tail,yes,yes,winter,129.50019,30,0.029502413,3.724599015
9018,1.011100995,3.220546798,10.97966531,1.983597454,382.0248591,21.17687031,2.543642289,0.740264521,4,V-tail,no,yes,spring,167.4520025,30,0.083470296,3.251921602
9019,0.731971446,3.145694299,13.66178672,2.030544256,416.4727385,22.17399295,2.51914483,0.733418656,2,Conventional,yes,yes,winter,157.1548934,30,0.092790295,3.143663013
9020,0.75198001,3.605296304,11.19590483,2.340775443,373.9295088,19.43192909,2.388261359,0.764797498,3,Conventional,yes,yes,fall,152.9481702,30,0.030165808,2.736717028
9021,0.451573906,1.792880475,11.63274475,1.682749808,286.8766431,20.3807594,2.51984365,0.772974444,4,Conventional,no,yes,spring,164.309221,30,0.088916856,3.608382286
9022,0.991943957,3.285157743,11.26834446,2.477312085,429.0813412,22.99534342,2.454018752,0.808618996,4,Conventional,no,yes,fall,150.475796,30,0.006420388,2.389012168
9023,0.971204267,3.731440731,13.56529917,2.587525981,380.5888773,23.07021451,2.526108044,0.769857082,3,V-tail,yes,no,summer,170.0284008,30,0.02997727,2.992382495
9024,1.148550123,2.503182773,9.773724629,1.374435528,313.6637125,24.83062241,2.568997621,0.764189147,5,Conventional,no,yes,winter,170.3628037,30,0.086655373,2.738264602
9025,0.626530331,3.377780899,11.73241411,2.332634931,371.6810672,20.8929456,2.52749375,0.72571847,5,Conventional,no,yes,summer,159.4297919,30,0.008594987,3.064985654
9026,0.843494477,4.642897613,11.97554269,1.914483973,294.5652601,21.08628974,2.543767713,0.753892968,4,Conventional,yes,yes,winter,179.7274992,30,0.09006078,2.98264529
9027,0.463857918,2.883316748,12.6303334,2.801370082,228.8077573,20.74278367,2.505846936,0.758440603,4,V-tail,yes,no,fall,154.0413552,30,0.021897763,2.523796002
9028,0.803810091,4.155034725,9.481210956,2.07449703,347.5391249,21.82307603,2.405866308,0.761333135,4,Conventional,no,no,spring,162.8992644,30,0.087864125,2.875669194
9029,0.577734788,4.216743571,11.59653992,2.475223153,409.3331011,18.55159978,2.609239328,0.775759744,4,V-tail,no,no,fall,179.5645581,30,0.009895505,3.154109253
9030,0.698397884,3.16649091,15.47026144,2.313590468,270.0939052,17.94252773,2.652394158,0.815688496,4,Conventional,no,no,summer,177.0784804,30,0.03267012,2.826813007
9031,0.803067812,3.239277239,14.68586263,1.889965768,252.5857731,18.57306361,2.42794922,0.72618789,2,Conventional,yes,no,summer,152.237228,30,0.00863993,2.8037668
9032,0.615249103,4.020116595,10.87600089,2.950629272,321.5536534,19.97631815,2.578861369,0.764992773,4,V-tail,yes,no,winter,179.2686152,30,0.029021631,3.357545118
9033,0.885215053,2.67086283,11.07648254,1.920842966,374.2668721,22.8612096,2.60841211,0.738023421,4,V-tail,yes,yes,fall,174.6632745,30,0.008944689,3.702552217
9034,0.942315078,3.823027588,13.621053,1.637155935,314.6447563,24.57690356,2.498225525,0.745312108,2,Conventional,no,no,fall,171.0940398,30,0.07846029,3.01301425
9035,0.876979627,3.486828225,10.20440681,1.707864367,308.6067252,24.33332683,2.573686116,0.721099848,3,Conventional,no,no,winter,169.4965976,30,0.095002117,2.965601661
9036,0.960770017,2.980554779,15.54035394,2.138926695,323.2525155,19.44340903,2.630256895,0.718938743,4,V-tail,yes,yes,summer,173.2897948,30,0.02670158,2.870398929
9037,1.047231093,3.668718995,15.49798258,1.980948007,267.4655397,20.69801389,2.477657121,0.78666885,3,V-tail,no,yes,winter,174.2563023,30,0.027269274,2.774275139
9038,1.135459727,4.348905931,15.92094668,1.949980125,233.8850419,20.48890181,2.458328558,0.739492227,2,Conventional,no,yes,spring,161.429929,30,0.009210819,3.147385623
9039,1.274919774,3.518543288,10.15130782,2.507852872,364.1279456,21.16487791,2.349612924,0.721515285,4,Conventional,no,yes,winter,141.1702492,30,0.029240391,2.898817896
9040,0.469384912,2.864009011,10.84727947,1.952240392,408.1016716,20.13747056,2.612652181,0.762200134,2,Conventional,yes,yes,spring,175.4241332,30,0.03389229,3.464601926
9041,0.444863489,3.962819239,8.493539151,2.575950305,242.3999638,18.71297389,2.530880505,0.740853621,4,V-tail,yes,yes,spring,164.0454355,30,0.07846029,2.971710731
9042,0.796510514,3.533041937,13.73958421,1.889259348,420.2388919,20.42442989,2.35502646,0.751449591,3,Conventional,no,yes,spring,126.9038736,30,0.006996614,3.381056598
9043,0.771349198,3.943838962,11.72284148,1.935302592,369.707125,23.9004108,2.459903517,0.752265113,2,Conventional,no,no,winter,164.7090836,30,0.008608675,2.812025072
9044,0.677559041,3.441292495,12.16766635,2.161646007,364.5802821,23.09038165,2.503360565,0.751945448,3,Conventional,yes,yes,summer,163.9251599,30,0.008650244,2.946153796
9045,0.441784671,3.163694802,13.47789432,2.110984182,307.8190344,22.65898234,2.525256956,0.723341594,4,Conventional,yes,no,fall,163.0539473,30,0.03061278,2.659371439
9046,0.506433486,4.402332012,13.46857037,1.745480837,366.3189405,23.21063073,2.527112462,0.729573757,3,Conventional,no,yes,fall,176.042064,30,0.007918649,2.949821416
9047,0.996069482,4.333463029,14.84625761,2.104222525,314.1203667,21.7040155,2.595337869,0.740386275,3,Conventional,no,no,winter,177.0277625,30,0.079889867,2.839682664
9048,0.784744416,3.260709957,13.87757818,2.227018837,421.5057391,22.81252161,2.568326664,0.756634094,4,Conventional,no,yes,winter,168.9597882,30,0.010003993,2.552063497
9049,0.741331982,3.41757529,14.04471252,2.404446051,306.618012,22.56805027,2.565542909,0.762134652,4,V-tail,no,yes,spring,173.6155275,30,0.035160572,2.662865588
9050,0.697576056,3.341618849,15.37073241,1.927390956,421.2070637,20.12572722,2.422324172,0.758441198,3,V-tail,yes,no,winter,136.9083819,30,0.008558941,3.023481305
9051,0.900783223,3.151842366,10.8052516,1.876872979,279.6692922,20.07112294,2.407998318,0.783311001,5,Conventional,yes,no,fall,168.2261036,30,0.080532998,2.94830709
9052,0.896636429,3.168467537,11.01600565,2.258879927,403.135884,19.30240779,2.435947165,0.74721586,2,Conventional,yes,yes,spring,147.0146445,30,0.008867044,2.885973624
9053,1.373012857,4.056838701,13.50730966,2.012224878,305.7050254,20.78450433,2.599521383,0.720223755,4,Conventional,yes,no,fall,172.1606917,30,0.009159185,2.476092504
9054,0.700837436,3.448294029,13.70341317,2.466474587,374.9054791,22.5850783,2.523743084,0.733006723,4,Conventional,no,yes,winter,167.2821186,30,0.086919875,3.239201443
9055,0.796640414,3.563362243,13.44675501,1.923193768,238.9860833,21.06595523,2.648866224,0.733007055,5,V-tail,no,yes,winter,158.0042562,30,0.090119186,3.270005751
9056,0.873487498,3.186080196,10.03693235,1.370603641,320.1744386,20.86610585,2.495432279,0.73747094,3,Conventional,yes,yes,fall,165.3630995,30,0.07624835,3.623691441
9057,0.520398133,4.710050093,10.20399795,1.724798304,374.6623769,24.50722039,2.475438409,0.756847997,2,Conventional,yes,yes,fall,174.9471156,30,0.009812206,2.672995701
9058,0.824186688,4.237767529,13.22089144,2.43802073,249.3102823,19.23206897,2.630600452,0.761997305,3,Conventional,yes,yes,spring,168.8323534,30,0.032607851,3.909442882
9059,0.8360116,3.839300901,12.40284523,2.312887275,417.7788823,23.81410216,2.412755216,0.773020445,4,Conventional,no,no,spring,145.649503,30,0.007918058,3.183354933
9060,0.993435104,3.090087338,12.93966707,2.200264138,285.6962035,19.95045345,2.571201995,0.784397374,5,V-tail,no,no,fall,172.549906,30,0.00946757,3.21657293
9061,0.554323375,4.178999199,11.52012226,1.940739659,381.0806016,21.09334437,2.444092158,0.746632301,3,V-tail,no,no,winter,158.2309746,30,0.029293925,3.635637278
9062,0.865775107,4.413095884,16.84551469,1.618320302,361.0526233,18.55072475,2.583994612,0.7267998,4,Conventional,no,no,fall,173.2257274,30,0.093284929,2.809869233
9063,1.092432718,3.31435643,12.93927781,1.667880442,438.8051233,24.83706196,2.414607117,0.749339672,4,Conventional,no,no,fall,132.0723968,30,0.029877921,3.061747611
9064,1.002732473,2.298547582,7.398746652,1.747224697,322.8631002,19.97321977,2.447033554,0.747787778,3,Conventional,yes,no,fall,160.227298,30,0.008793545,3.138328837
9065,0.554520498,3.26513627,11.09826519,2.079139607,426.3943242,16.74296982,2.62645652,0.754361582,5,Conventional,yes,yes,fall,174.0693576,30,0.0299931,3.565796744
9066,0.840222456,3.759710035,14.79430084,2.396223658,383.2631681,16.84764942,2.529219331,0.706845291,4,V-tail,yes,yes,spring,161.7361538,30,0.029466425,2.838781904
9067,1.090247356,3.181855601,14.47267934,1.512883471,346.7712653,22.46147434,2.526877127,0.744358557,5,Conventional,no,no,fall,167.1457244,30,0.090119186,2.94977817
9068,0.611247679,3.167870489,11.77020034,2.09407779,299.518997,23.23295901,2.56731349,0.76937974,3,Conventional,no,yes,fall,174.1089614,30,0.008594987,2.825090028
9069,0.926934006,3.788741001,14.31449385,1.639335194,388.0067293,25.30139383,2.578732088,0.732181449,4,Conventional,no,yes,spring,178.9119738,30,0.07624835,3.888569599
9070,1.090794895,3.574509254,12.40303849,2.31436373,391.8657605,17.97420852,2.618657931,0.748782658,2,Conventional,no,no,fall,178.7246491,30,0.085066531,3.482680938
9071,0.797584857,2.708753991,11.13582132,2.183134317,331.6147136,20.01200315,2.38187441,0.778842836,4,V-tail,no,yes,winter,158.2403409,30,0.009078223,3.43988983
9072,0.787406619,1.193354459,12.43009984,2.136102034,392.2224064,23.44601518,2.48360905,0.740529679,4,V-tail,no,yes,spring,140.4995069,30,0.035224096,2.79512087
9073,0.835178512,2.83939003,10.9483017,2.652833539,350.3370959,19.07292773,2.553137699,0.70723828,4,Conventional,no,no,spring,161.9621022,30,0.029364524,2.734879333
9074,0.839620256,3.600960326,13.35483235,2.667273923,376.991807,18.15637185,2.419302722,0.736286337,3,Conventional,yes,yes,spring,151.215761,30,0.007647908,2.778277651
9075,0.907075668,3.488608605,12.05736381,1.996922079,409.3989472,21.06757298,2.462285507,0.77078471,5,Conventional,no,yes,summer,152.1711415,30,0.009798633,3.577096402
9076,0.780276061,3.55885376,11.64645436,2.126321959,344.7414601,21.41264245,2.506848002,0.76190596,4,Conventional,yes,yes,winter,168.7461739,30,0.006957514,3.053108988
9077,0.753549608,2.898812381,11.37054096,2.24345732,397.6463439,20.11960455,2.500769518,0.768795647,2,Conventional,no,no,summer,158.9495967,30,0.028900543,3.574254067
9078,1.040093817,3.409741116,13.16036026,2.240170187,384.1942335,19.6117138,2.446658682,0.760476221,2,Conventional,yes,no,fall,157.0329841,30,0.030022453,3.099796812
9079,1.166817571,4.041008407,12.00485735,2.422185665,314.8259298,22.94952614,2.597204325,0.731033361,4,V-tail,no,no,spring,178.2961746,30,0.030359024,2.949934004
9080,0.878043157,3.592873969,11.5420625,1.815341937,411.7901042,18.24006324,2.499938985,0.768391033,3,V-tail,no,yes,spring,156.9020882,30,0.009091013,2.861316274
9081,0.919763738,4.17561195,11.79033629,2.210309876,328.4539025,20.2179305,2.536717275,0.736229727,4,V-tail,yes,yes,fall,174.9800334,30,0.088335921,3.199053792
9082,0.560535581,3.583497078,11.48970342,2.385529865,392.7774533,17.85369622,2.601373243,0.789219644,4,Conventional,yes,no,summer,178.1686097,30,0.087864125,2.371011522
9083,0.852527066,3.266614484,13.61496682,1.882265242,381.4383335,17.67068474,2.347237249,0.785560043,4,Conventional,no,no,summer,142.3144808,30,0.009044807,2.801968846
9084,0.670761591,2.627269501,14.98507992,1.670172988,332.8380246,21.00298999,2.388023261,0.742477434,4,V-tail,no,yes,fall,149.7308721,30,0.006810722,3.328872974
9085,0.866211124,4.779486163,13.49522469,2.478748546,290.1368081,18.32966927,2.556970346,0.760719549,5,Conventional,yes,no,winter,172.9154647,30,0.084793201,3.381852753
9086,0.851161601,3.062314605,10.47341036,2.258250746,449.1997264,22.68066283,2.615569312,0.768374721,3,V-tail,no,no,winter,168.2724338,30,0.032225726,2.393428623
9087,0.770456835,3.53451013,13.74248841,1.840659461,234.5300862,23.85906173,2.417537773,0.711940694,4,Conventional,no,no,summer,147.9120495,30,0.032849388,2.888892941
9088,0.969052759,3.740374082,14.27980066,1.812913324,356.5051647,20.77562402,2.517894339,0.728069519,3,V-tail,no,no,fall,168.5537608,30,0.089790037,2.468327976
9089,1.19306358,3.723164661,10.61353131,2.178145237,316.4462307,19.01222923,2.570400561,0.680676161,4,V-tail,no,yes,summer,161.8689559,30,0.030832636,3.026544456
9090,0.560052901,3.239445102,10.12334578,2.216852329,333.4004894,24.4937846,2.385305348,0.710064072,4,Conventional,no,no,winter,146.2470949,30,0.009342119,3.30046887
9091,0.728687859,3.940935965,14.19778129,2.267898001,215.0061742,23.54172975,2.547968201,0.736431601,5,Conventional,yes,yes,spring,154.010392,30,0.02929563,3.641912019
9092,0.980303403,3.308458994,15.25178165,1.977299254,317.9163914,18.80983429,2.638362912,0.762216189,4,V-tail,no,no,fall,178.8310083,30,0.028472377,3.313711988
9093,1.085170738,2.962279451,15.10475324,2.207308879,428.2476535,23.68765378,2.253335616,0.785842271,3,Conventional,no,no,summer,104.9115597,30,0.086655373,3.126379154
9094,0.925430268,3.246038347,12.96672461,2.421313168,350.9542969,20.12689151,2.374883701,0.729577275,2,V-tail,no,yes,spring,147.0125041,30,0.008133184,3.155821539
9095,0.867255533,3.882253726,9.05099306,2.038508482,276.6632312,19.19511763,2.519397613,0.749509124,5,V-tail,yes,no,fall,165.1440646,30,0.007674458,3.253493363
9096,1.038467607,3.86435116,11.48892226,2.399288144,363.5727158,19.64961564,2.523921976,0.717938858,4,Conventional,yes,yes,fall,168.1714948,30,0.008931981,2.717177145
9097,0.967315298,2.687824829,10.90582515,2.402892799,353.4906288,23.56191524,2.534268589,0.757552847,5,V-tail,yes,yes,summer,164.843989,30,0.079883078,2.809120941
9098,0.72763178,2.75925714,9.630149873,2.382659902,326.1879076,19.46675051,2.570413982,0.742126826,3,Conventional,yes,yes,fall,173.4371614,30,0.094924448,2.412025443
9099,0.684165193,4.718300441,12.94359647,2.033231224,306.8359863,23.92172036,2.444564229,0.749847334,4,V-tail,yes,yes,summer,176.3381262,30,0.008867044,2.668754256
9100,1.086751683,3.000339915,14.58350654,2.47615588,297.2165239,23.85823127,2.619497923,0.770326251,5,Conventional,no,no,spring,176.132518,30,0.029276898,3.523681312
9101,0.603605482,2.82413305,8.598908088,2.234348056,354.3387264,21.17616618,2.406706748,0.770299866,2,Conventional,no,yes,fall,155.6394586,30,0.028900543,3.626101322
9102,0.985189245,3.28747337,7.952212445,2.12359229,229.4965247,23.54923857,2.273519929,0.705585423,4,Conventional,no,no,spring,144.9747566,30,0.03096575,2.631401276
9103,0.810367063,3.479175824,9.710737539,2.001347013,228.3259243,18.31635036,2.556158393,0.772312912,5,Conventional,no,no,winter,157.2890175,30,0.087441395,2.663958837
9104,0.680646157,3.379210957,10.49425428,2.504028389,208.9972186,23.72999353,2.571959035,0.751974478,3,Conventional,yes,no,fall,148.9574223,30,0.094186885,3.671587978
9105,1.263678093,3.466016563,12.75095935,2.02845768,379.3594607,23.00456143,2.511269513,0.748364298,3,Conventional,no,no,winter,168.9454574,30,0.087666803,2.904415778
9106,0.745186618,3.56275458,11.88351412,2.146193223,354.9001651,19.68544165,2.392401692,0.789627616,2,V-tail,yes,no,winter,161.3024036,30,0.03083319,2.872510643
9107,1.182470163,4.854626861,9.358200748,2.009598277,447.0944714,20.85905929,2.475371182,0.750673712,4,V-tail,yes,no,summer,147.6323804,30,0.02959676,2.903854235
9108,0.807216793,4.004682961,12.48809292,2.064747798,243.8567223,20.00574254,2.508129534,0.732449006,4,Conventional,yes,yes,spring,159.4991864,30,0.008474981,2.948472741
9109,0.945963862,3.773720311,11.02495972,2.451330179,388.4500153,19.79418724,2.373868139,0.764328727,5,V-tail,no,yes,winter,147.5757011,30,0.035160572,2.900024225
9110,0.923840428,1.869666818,13.66994619,1.94255501,394.1263226,20.65635787,2.595072255,0.778906568,2,V-tail,yes,yes,spring,168.5221825,30,0.03536873,3.755208685
9111,0.821680464,2.16950623,13.07397946,2.714950653,399.8692002,21.51191479,2.479262898,0.737109839,3,V-tail,no,yes,summer,143.4798251,30,0.028650425,2.302235991
9112,0.469504498,3.21739216,11.96030121,2.237351815,406.1550115,18.33402885,2.485303407,0.743588241,2,Conventional,yes,yes,winter,151.3547585,30,0.028900543,3.212668785
9113,0.954149201,2.914693055,13.20267576,2.722966854,248.5793908,19.62003592,2.747783346,0.721087487,3,Conventional,yes,no,spring,160.0326126,30,0.090123815,2.653612447
9114,0.701890004,3.939532458,9.387686842,1.816637509,374.8814386,16.74362486,2.557842924,0.738265217,2,Conventional,no,yes,fall,169.96293,30,0.00924257,3.175923003
9115,1.169507986,2.784005182,8.535956162,2.20250174,426.1741933,19.62388914,2.613697424,0.751231009,2,V-tail,no,yes,spring,176.8997949,30,0.032457072,3.482269887
9116,0.653157455,4.545974704,14.42544683,1.822220026,274.1965066,21.97865106,2.520049091,0.709334902,4,V-tail,no,yes,summer,163.5864237,30,0.008871556,2.966180116
9117,0.801370548,2.248037275,11.7965297,2.367465245,325.158046,20.76832625,2.563478993,0.749991509,5,Conventional,yes,yes,spring,167.3170046,30,0.008211855,3.142605152
9118,0.963701179,3.010802468,9.542402762,2.341156617,316.0830534,16.14421055,2.598630384,0.729135274,3,Conventional,yes,no,winter,168.7751471,30,0.0922476,2.938185008
9119,0.93451584,3.084129274,12.64411049,1.951851956,394.2230624,19.01162294,2.601360178,0.754621684,5,V-tail,yes,yes,fall,173.4902944,30,0.091812303,2.945415004
9120,0.982882142,3.673447337,11.2458936,2.092842721,205.1558233,20.09684889,2.429794727,0.787290542,4,Conventional,no,yes,summer,168.1804158,30,0.029540924,3.01205275
9121,0.592497853,3.00798125,12.54669831,2.552708494,290.1833515,25.63317944,2.599128656,0.724219781,5,Conventional,yes,yes,spring,165.0934,30,0.021845861,3.697411147
9122,1.193610537,3.317887131,12.47850183,2.223349901,410.3520131,17.76412772,2.570700678,0.760349677,2,Conventional,yes,no,fall,170.509393,30,0.02321151,3.145765575
9123,0.629771518,4.619997361,10.93114799,2.205500827,404.0249603,18.21017753,2.531461493,0.743989123,4,Conventional,no,yes,summer,165.1168707,30,0.026703548,2.725484108
9124,0.590555193,2.758418909,11.74982319,1.909583621,348.7294856,16.70789625,2.463815766,0.680301224,4,Conventional,no,yes,spring,145.3702391,30,0.031508793,3.867106612
9125,1.444684514,4.343505885,14.55811892,2.033872289,304.5879443,18.81733339,2.408000396,0.778565708,5,Conventional,yes,no,summer,169.7400769,30,0.009675392,3.999411952
9126,1.085961026,3.54931226,10.89927884,2.096972408,438.6035736,20.37155568,2.561568915,0.72721864,3,V-tail,yes,no,spring,160.3842944,30,0.00760397,3.41254411
9127,0.970701306,3.331703746,13.73309142,2.372689608,330.1856731,21.81258504,2.577386314,0.728666657,3,Conventional,no,yes,summer,169.7623159,30,0.031466818,2.540258946
9128,0.871345964,2.976604253,8.737893126,2.267353497,358.3411205,22.39004265,2.568087828,0.744120124,3,Conventional,no,yes,winter,170.8398795,30,0.027480927,2.79842842
9129,0.95284224,4.250508451,11.54497217,1.874199536,322.6675916,17.39868844,2.394415446,0.749772677,4,V-tail,no,no,summer,160.6313654,30,0.077744397,3.009173879
9130,0.760502732,3.207726794,13.24112708,1.843465997,237.2184738,25.49203668,2.416854539,0.776629219,3,Conventional,yes,yes,fall,170.3638434,30,0.026464801,3.103075894
9131,0.850125088,3.371170089,12.01935099,2.347305569,338.3543092,23.20959129,2.630850678,0.713234965,5,V-tail,no,yes,fall,179.0618397,30,0.009432822,2.471294311
9132,0.700949808,3.200859672,14.62866234,2.550730413,394.8351808,21.98050519,2.522815837,0.748991785,4,V-tail,no,yes,fall,163.6003754,30,0.089409877,2.751332276
9133,1.271113486,3.146682247,11.68500164,2.105751548,286.001997,17.76929386,2.773420544,0.767762205,2,Conventional,yes,no,summer,179.3738669,30,0.029192525,2.691468999
9134,0.585022054,3.296629029,11.23005569,1.910856297,305.4670966,16.43940717,2.522359833,0.812961119,4,Conventional,yes,no,spring,178.5762245,30,0.008928935,3.204927373
9135,0.923108948,3.454398943,11.07790085,2.456134473,305.6757169,19.3624306,2.590718552,0.738357143,4,V-tail,yes,no,winter,171.9534291,30,0.087441395,3.285187449
9136,0.88486875,3.761473434,14.17249443,2.284215478,435.0426718,25.87037559,2.566665233,0.756889332,3,V-tail,yes,no,spring,171.3559004,30,0.008608675,2.826271549
9137,0.850626703,3.694676098,12.55014342,2.287215128,381.9537693,18.21244692,2.520194991,0.769298865,3,Conventional,no,no,fall,166.4133955,30,0.02504573,2.731076301
9138,0.936087198,2.297887916,9.880689705,2.065304825,296.7270613,24.94322927,2.617468701,0.716991707,4,Conventional,yes,yes,winter,163.949885,30,0.031485715,2.660236513
9139,0.925292382,4.237702665,6.756153597,1.85944638,298.1589175,20.85854546,2.458885584,0.772623544,3,V-tail,yes,yes,spring,177.4120853,30,0.029010263,2.839348208
9140,1.02868768,3.70381477,12.25434035,1.5483969,376.6920496,21.54066998,2.59865927,0.728293109,2,Conventional,no,no,fall,176.5282314,30,0.085826998,3.397991098
9141,0.941945681,3.536686397,13.70229734,2.666509031,300.9722049,22.94134207,2.565867279,0.770384932,4,V-tail,no,yes,fall,176.9328473,30,0.008931981,2.705312298
9142,0.463710676,2.679182857,13.21070826,2.228152803,335.7782883,27.16702152,2.500617815,0.794389143,2,V-tail,no,no,summer,161.7344388,30,0.085664832,2.844888049
9143,0.805481786,3.537111375,13.46561204,2.373032141,235.2324206,23.63896175,2.558032574,0.777705364,3,Conventional,yes,yes,fall,167.3641819,30,0.008968218,2.932738574
9144,1.050653653,3.403813793,12.68522466,1.86991515,292.4670132,21.69224397,2.071023561,0.74029612,3,Conventional,yes,yes,winter,142.2462348,30,0.008133184,2.787754172
9145,0.735093006,3.280400854,12.83887387,2.225916103,269.5313253,20.8342118,2.379186141,0.73587545,3,Conventional,no,no,fall,155.8499958,30,0.009166455,3.302403437
9146,1.000660029,3.876878794,13.14994722,2.007430796,314.3287413,21.09219078,2.529517574,0.757094808,6,Conventional,no,yes,spring,176.3152038,30,0.097041937,3.794974907
9147,1.009349687,4.101888109,12.73956246,2.173872511,386.8787078,20.42617347,2.519798674,0.739950713,5,Conventional,no,yes,spring,167.5263066,30,0.032426488,2.808222473
9148,0.866531202,3.54005887,10.63373902,2.00564744,329.9569961,16.83767162,2.443255176,0.73801945,4,V-tail,yes,no,winter,159.4389012,30,0.008618956,3.011807758
9149,1.065834925,3.60385375,10.99342513,2.242476207,240.0181258,18.92170352,2.540838331,0.730774407,2,V-tail,yes,no,summer,153.8358285,30,0.085066531,2.890331091
9150,0.856487036,2.703182449,11.01099907,2.071572143,305.9739919,18.13883685,2.54346792,0.807001936,3,V-tail,yes,yes,spring,176.859742,30,0.009657087,2.771175332
9151,0.754271684,3.127834643,9.949604669,2.33827152,298.7852645,18.76018134,2.530126287,0.721644712,4,Conventional,yes,yes,fall,163.1844835,30,0.008623793,2.64689559
9152,0.931756406,2.627337171,12.15509019,1.979493535,350.4523357,19.20613845,2.388591622,0.747063463,4,V-tail,yes,yes,fall,147.6690272,30,0.030832643,2.901006267
9153,1.155542986,2.115427282,9.755692999,2.442153866,277.428986,25.56112053,2.623327446,0.743877092,3,V-tail,yes,yes,winter,161.8972769,30,0.030467686,2.962567914
9154,0.791263066,3.2058671,14.07320399,1.940038707,400.1537918,20.38321146,2.59847905,0.727951273,5,V-tail,no,yes,spring,173.198787,30,0.089040048,2.63138176
9155,0.871554529,3.406846079,11.07068473,2.217692939,302.5220061,21.91400881,2.662837753,0.721607787,2,Conventional,yes,yes,spring,178.3317593,30,0.082679039,2.668626235
9156,1.247581907,3.137638252,12.69121923,2.177859374,379.2505661,16.19395791,2.296969923,0.768882549,2,V-tail,yes,no,spring,134.2457207,30,0.0336702,3.144324123
9157,0.843962356,3.238394655,15.84535534,1.569482333,365.5418857,16.18281414,2.348524916,0.763881295,3,V-tail,no,yes,winter,144.6051331,30,0.00863993,3.021991943
