Case,drbatt,dtbatt,EQ_W_Wing,EQ_W_Therm,Foil0,Foil1,FOS,Fuse_d,Fuse_L,Fuse_Lt,Ht_S,NACA0,NACA1,Nz,Panels,PassN,PfracBattery,PfracRTG,PfracSpanels,Planet,PropBlade,PropD,PropN,PropulsionN,rho_b,rho_s,RTGfuelfrac,RTGfueltype,tstart,tmission,Type,Tail_type,Winglet,Ult_n,Ult_s,Vm,Vt_S,Wing_AR,Wing_dhl,Wing_S,Wing_Sweep,Wing_TR,Wing_fin_S,Wing_fin_TR,Cruise_Alt,Min_Alt,Cruise_V,RoC_min_alt,RoC_max_alt,Accel,Wing_folding,Sensor_swath_width,Num_Folds,Season,Area_coverage
1204,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.044847704,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.014891794,9.909854374,2.513323589,1.083392652,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
1205,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.069798418,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.019928612,11.20232884,2.765847467,0.619751465,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
1206,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.129633202,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.02196663,6.992554869,1.577395929,1.401654823,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.00E+05
1207,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.101632087,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.014003801,11.13585872,2.091273191,0.766440202,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1208,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.103900334,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.013028463,9.149140833,2.381763946,1.314558385,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.00E+05
1209,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.108436828,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.019899497,6.615890887,2.85590843,0.994986493,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
1210,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.094514486,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.024863528,13.25551684,2.851493677,1.091905837,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,fall,4.00E+05
1211,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.095061994,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.020161528,5.205247324,2.338499366,0.878421336,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,summer,4.00E+05
1212,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.058066107,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.009796748,16.30575657,2.0321155,0.744174947,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
1213,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.051104936,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.029259825,10.94383394,2.542460959,0.843713733,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
1214,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.135577573,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.03008959,14.50367789,1.935873882,0.408231544,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,fall,4.00E+05
1215,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.074413127,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.024528711,5.574525743,1.863471931,0.712741646,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,4.00E+05
1216,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.068468756,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.014819008,7.014711573,2.253736106,1.379389568,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.00E+05
1217,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.098425256,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.031603547,8.100390125,1.84757882,0.558194584,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.00E+05
1218,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.080435713,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.015037367,15.11668007,2.665191096,0.968792076,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,fall,4.00E+05
1219,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.047898105,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.019360878,6.674975428,1.854642425,0.870563011,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
1220,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.083486114,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.009432816,14.88034188,1.791952931,1.399035381,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
1221,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.100067779,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.031152271,15.96602043,1.892609302,0.971411518,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,4.00E+05
1222,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.10890612,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.027294593,12.11813931,2.602501602,1.017251748,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.00E+05
1223,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.086301868,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.012766432,7.627713751,2.371168539,1.390522195,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
1224,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.124627416,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.02148624,9.097441855,1.916448968,0.418054451,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.00E+05
1225,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.165064781,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.028925008,8.609994342,2.67137175,1.056543374,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,4.00E+05
1226,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.071049864,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.018269082,7.819738527,2.836483516,0.946526821,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,summer,4.00E+05
1227,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.059786846,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.014280389,6.061973256,1.528833646,1.280505642,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1228,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.124158124,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.013945572,13.06349206,2.309361995,0.634158394,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.00E+05
1229,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.092871962,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.027076234,12.76068376,2.460346552,1.12595858,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.00E+05
1230,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.066904448,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.014484191,14.57753358,2.574247182,0.421328753,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
1231,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.052199952,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.02506733,11.06200304,2.055072216,1.099764163,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
1232,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.046177366,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.030861126,9.444563564,1.477622509,1.061782258,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,summer,4.00E+05
1233,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.053216752,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.013639869,14.06792936,1.631255918,0.628264651,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
1234,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.142851606,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.011325262,6.896542484,1.775176869,0.554920282,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
1235,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.131823234,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.011820209,14.68093153,2.612214059,0.455381496,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1236,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.120247354,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.013290494,13.92021799,2.470941959,1.175727973,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.00E+05
1237,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.091620516,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.031880135,16.87444534,1.597703794,0.713396507,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.00E+05
1238,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.159902564,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.027061677,16.74889068,2.205173822,0.635468115,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,summer,4.00E+05
1239,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.162170811,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.030933912,12.45787546,2.201642019,1.190134903,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
1240,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.103665688,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.014396847,8.307186041,1.565917572,1.260204969,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
1241,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.088570115,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.030628209,6.121057804,2.536280305,0.704883321,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.00E+05
1242,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.088413684,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.015517757,10.61148337,2.142484328,1.217639041,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.00E+05
1243,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.090369069,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.026421157,12.37663421,2.394125255,0.658388231,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,summer,4.00E+05
1244,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.089586915,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.029099695,11.12847315,1.821090301,0.646600742,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,summer,4.00E+05
1245,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.110861505,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.017570333,16.57163704,1.798133585,1.17048909,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,fall,4.00E+05
1246,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.110548644,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.010568284,16.33529885,2.37293444,1.066366281,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.00E+05
1247,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.14652773,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.022898296,9.237767654,2.183100056,0.643326441,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
1248,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.137220097,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.027804098,13.15950445,2.697860269,1.313248664,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
1249,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.074100265,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.01582346,13.81682004,2.161909241,1.160011323,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
1250,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.078871405,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.015808903,5.264331872,1.845812919,0.690476392,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,4.00E+05
1251,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.126817448,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.017541219,5.508055631,1.674520498,1.038207282,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,4.00E+05
1252,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.168271612,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.018676686,15.72229667,2.355275428,1.133816905,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
1253,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.074960635,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.018720358,13.78727776,2.493015725,0.611238279,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
1254,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.160371856,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.010117008,7.494773517,2.040945006,0.882350499,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1255,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.045786289,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.021733714,13.00440752,1.527950695,1.051304491,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,4.00E+05
1256,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.16389155,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.028866779,14.8064862,1.550024461,0.873182453,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,summer,4.00E+05
1257,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.11281689,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.030788339,16.99261443,2.077145982,0.511699493,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,fall,4.00E+05
1258,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.100537072,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.031894692,14.40766551,2.540695058,1.117445394,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.00E+05
1259,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.093106608,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.028983237,11.6085351,1.587108387,0.554265421,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.00E+05
1260,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.133622188,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.015721559,16.01033384,1.905853561,0.753997853,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,winter,4.00E+05
1261,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.14668416,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.020176085,14.20825516,2.751720257,1.102383604,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,summer,4.00E+05
1262,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.117275168,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.01064107,10.58194109,2.853259578,0.994331633,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,4.00E+05
1263,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.051417798,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.026785089,7.5464725,2.207822674,1.197338367,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,4.00E+05
1264,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.097643102,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.019739367,15.25700587,2.402954761,0.376798244,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1265,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.110001136,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.017614005,16.29098544,2.043593858,0.817519316,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,4.00E+05
1266,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.045942719,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.026566729,11.62330623,2.066550574,1.334204198,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,fall,4.00E+05
1267,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.054859276,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.025329361,11.00291849,1.600352646,1.177692554,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1268,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.118057322,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.009898649,7.09595283,2.847078924,0.685892369,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
1269,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.149187053,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.02234512,7.199350785,1.716902128,0.594866768,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,summer,4.00E+05
1270,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.073630973,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.031006699,10.05756574,1.516472337,0.936049054,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.00E+05
1271,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.120951292,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.014658878,10.53024212,2.151313834,0.785431155,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1272,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169131982,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.025504048,12.41356205,2.55747112,0.724529134,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
1273,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.111878305,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.020321658,13.73557878,2.35880723,0.709467344,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,4.00E+05
1274,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.072379526,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.024819856,6.157985647,1.906736512,0.887589382,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1275,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.118135538,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.009461931,13.0561065,2.616628812,1.135781487,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,summer,4.00E+05
1276,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.061742231,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.017162729,7.169808512,2.868269739,1.244488319,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
